time-id,method,spot,id
4,neighborhood,cold,228
4,neighborhood,cold,240
4,neighborhood,cold,242
4,neighborhood,cold,245
4,neighborhood,cold,249
4,neighborhood,cold,275
4,neighborhood,cold,284
4,neighborhood,cold,286
4,neighborhood,cold,293
4,neighborhood,cold,307
4,neighborhood,cold,335
4,neighborhood,cold,348
4,neighborhood,cold,352
4,neighborhood,cold,353
4,neighborhood,cold,371
4,neighborhood,cold,376
4,neighborhood,cold,382
4,neighborhood,cold,386
4,neighborhood,cold,393
4,neighborhood,cold,414
4,neighborhood,cold,422
4,neighborhood,cold,426
4,neighborhood,cold,434
4,neighborhood,cold,440
4,neighborhood,cold,442
4,neighborhood,cold,443
4,neighborhood,cold,448
4,neighborhood,cold,452
4,neighborhood,cold,455
4,neighborhood,cold,471
4,neighborhood,cold,479
4,neighborhood,cold,482
4,neighborhood,cold,484
4,neighborhood,cold,485
4,neighborhood,cold,499
4,neighborhood,cold,504
4,neighborhood,cold,508
4,neighborhood,cold,510
4,neighborhood,cold,512
4,neighborhood,cold,514
4,neighborhood,cold,517
4,neighborhood,cold,528
4,neighborhood,cold,532
4,neighborhood,cold,548
4,neighborhood,cold,550
4,neighborhood,cold,551
4,neighborhood,cold,568
4,neighborhood,cold,569
4,neighborhood,cold,575
4,neighborhood,cold,576
4,neighborhood,cold,581
4,neighborhood,cold,593
4,neighborhood,cold,602
4,neighborhood,cold,603
4,neighborhood,cold,605
4,neighborhood,cold,609
4,neighborhood,cold,614
4,neighborhood,cold,620
4,neighborhood,cold,645
4,neighborhood,cold,655
4,neighborhood,cold,658
4,neighborhood,cold,659
4,neighborhood,cold,663
4,neighborhood,cold,678
4,neighborhood,cold,684
4,neighborhood,cold,686
4,neighborhood,cold,693
4,neighborhood,cold,706
4,neighborhood,cold,713
4,neighborhood,cold,723
4,neighborhood,cold,738
4,neighborhood,cold,745
4,neighborhood,cold,750
4,neighborhood,cold,757
4,neighborhood,cold,776
4,neighborhood,cold,784
4,neighborhood,cold,798
4,neighborhood,hot,104
4,neighborhood,hot,106
4,neighborhood,hot,108
4,neighborhood,hot,115
4,neighborhood,hot,117
4,neighborhood,hot,120
4,neighborhood,hot,123
4,neighborhood,hot,134
4,neighborhood,hot,144
4,neighborhood,hot,149
4,neighborhood,hot,150
4,neighborhood,hot,159
4,neighborhood,hot,165
4,neighborhood,hot,168
4,neighborhood,hot,174
4,neighborhood,hot,179
4,neighborhood,hot,181
4,neighborhood,hot,188
4,neighborhood,hot,194
4,neighborhood,hot,216
4,neighborhood,hot,218
4,neighborhood,hot,222
4,neighborhood,hot,233
4,neighborhood,hot,236
4,neighborhood,hot,237
4,neighborhood,hot,247
4,neighborhood,hot,252
4,neighborhood,hot,261
4,neighborhood,hot,264
4,neighborhood,hot,265
4,neighborhood,hot,268
4,neighborhood,hot,272
4,neighborhood,hot,283
4,neighborhood,hot,287
4,neighborhood,hot,290
4,neighborhood,hot,310
4,neighborhood,hot,326
4,neighborhood,hot,329
4,neighborhood,hot,331
4,neighborhood,hot,332
4,neighborhood,hot,343
4,neighborhood,hot,351
4,neighborhood,hot,355
4,neighborhood,hot,356
4,neighborhood,hot,359
4,neighborhood,hot,362
4,neighborhood,hot,364
4,neighborhood,hot,367
4,neighborhood,hot,368
4,neighborhood,hot,369
4,neighborhood,hot,372
4,neighborhood,hot,375
4,neighborhood,hot,380
4,neighborhood,hot,387
4,neighborhood,hot,389
4,neighborhood,hot,395
4,neighborhood,hot,403
4,neighborhood,hot,407
4,neighborhood,hot,409
4,neighborhood,hot,411
4,neighborhood,hot,416
4,neighborhood,hot,417
4,neighborhood,hot,418
4,neighborhood,hot,419
4,neighborhood,hot,449
4,neighborhood,hot,450
4,neighborhood,hot,457
4,neighborhood,hot,459
4,neighborhood,hot,463
4,neighborhood,hot,465
4,neighborhood,hot,468
4,neighborhood,hot,489
4,neighborhood,hot,490
4,neighborhood,hot,491
4,neighborhood,hot,493
4,neighborhood,hot,494
4,neighborhood,hot,505
4,neighborhood,hot,506
4,neighborhood,hot,509
4,neighborhood,hot,513
4,neighborhood,hot,526
4,neighborhood,hot,531
4,neighborhood,hot,537
4,neighborhood,hot,541
4,neighborhood,hot,545
4,neighborhood,hot,546
4,neighborhood,hot,560
4,neighborhood,hot,562
4,neighborhood,hot,586
4,neighborhood,hot,600
4,neighborhood,hot,613
4,neighborhood,hot,627
4,neighborhood,hot,631
4,neighborhood,hot,632
4,neighborhood,hot,656
4,neighborhood,hot,660
4,neighborhood,hot,661
4,neighborhood,hot,692
4,neighborhood,hot,699
4,neighborhood,hot,702
4,neighborhood,hot,705
4,neighborhood,hot,710
4,neighborhood,hot,714
4,neighborhood,hot,720
4,neighborhood,hot,725
4,neighborhood,hot,729
4,neighborhood,hot,736
4,neighborhood,hot,740
4,neighborhood,hot,746
4,neighborhood,hot,751
4,neighborhood,hot,752
4,neighborhood,hot,761
4,neighborhood,hot,769
4,neighborhood,hot,771
4,neighborhood,hot,775
4,neighborhood,hot,783
4,neighborhood,hot,797
4,neighborhood,hot,809
4,state,cold,131
4,state,cold,167
4,state,cold,190
4,state,cold,215
4,state,cold,260
4,state,cold,275
4,state,cold,307
4,state,cold,352
4,state,cold,371
4,state,cold,386
4,state,cold,441
4,state,cold,453
4,state,cold,475
4,state,cold,480
4,state,cold,499
4,state,cold,569
4,state,cold,574
4,state,cold,575
4,state,cold,610
4,state,cold,645
4,state,cold,678
4,state,cold,685
4,state,cold,686
4,state,cold,728
4,state,cold,731
4,state,cold,745
4,state,cold,794
4,state,cold,800
4,state,hot,104
4,state,hot,106
4,state,hot,120
4,state,hot,123
4,state,hot,149
4,state,hot,159
4,state,hot,171
4,state,hot,174
4,state,hot,179
4,state,hot,181
4,state,hot,188
4,state,hot,193
4,state,hot,202
4,state,hot,216
4,state,hot,218
4,state,hot,222
4,state,hot,233
4,state,hot,237
4,state,hot,238
4,state,hot,252
4,state,hot,272
4,state,hot,287
4,state,hot,290
4,state,hot,295
4,state,hot,310
4,state,hot,313
4,state,hot,315
4,state,hot,331
4,state,hot,334
4,state,hot,336
4,state,hot,350
4,state,hot,351
4,state,hot,355
4,state,hot,359
4,state,hot,362
4,state,hot,373
4,state,hot,387
4,state,hot,395
4,state,hot,403
4,state,hot,407
4,state,hot,411
4,state,hot,416
4,state,hot,435
4,state,hot,450
4,state,hot,457
4,state,hot,465
4,state,hot,468
4,state,hot,489
4,state,hot,490
4,state,hot,491
4,state,hot,493
4,state,hot,505
4,state,hot,521
4,state,hot,531
4,state,hot,570
4,state,hot,583
4,state,hot,586
4,state,hot,592
4,state,hot,600
4,state,hot,604
4,state,hot,613
4,state,hot,617
4,state,hot,627
4,state,hot,632
4,state,hot,662
4,state,hot,668
4,state,hot,692
4,state,hot,699
4,state,hot,702
4,state,hot,710
