id,timeid,mean,sd
209,15,85.22,87.93
209,16,183.22,192.57
209,17,301.56,260.12
209,18,389.78,345.20
209,19,573.44,447.26
209,20,832.67,747.84
209,21,1044.33,975.04
209,22,1404.78,1862.58
209,23,1275.44,1193.98
209,24,2227.78,2820.77
209,25,1984.56,2026.44
210,1,0.33,0.75
210,2,0.17,0.37
210,3,0.33,0.47
210,4,2.67,5.53
210,5,1.50,2.93
210,6,0.33,0.47
210,7,0.17,0.37
210,8,1.67,1.89
210,9,7.67,10.47
210,10,12.83,12.95
210,11,20.17,19.33
210,12,31.50,19.08
210,13,45.50,33.13
210,14,42.33,32.64
210,15,46.50,37.14
210,16,38.67,31.00
210,17,44.00,28.35
210,18,85.83,110.60
210,19,76.67,50.89
210,20,93.17,49.28
210,21,121.50,70.97
210,22,102.33,77.34
210,23,117.17,119.60
210,24,161.17,153.40
210,25,224.50,153.10
211,1,0.00,0.00
211,2,0.17,0.37
211,3,0.00,0.00
211,4,0.17,0.37
211,5,0.00,0.00
211,6,0.00,0.00
211,7,0.00,0.00
211,8,0.17,0.37
211,9,0.33,0.47
211,10,5.67,3.25
211,11,16.83,13.01
211,12,30.67,19.46
211,13,29.33,7.34
211,14,39.17,17.94
211,15,43.83,34.35
211,16,34.00,16.32
211,17,17.83,9.65
211,18,19.17,14.53
211,19,30.50,24.68
211,20,50.83,27.61
211,21,73.83,58.25
211,22,74.33,19.94
211,23,113.00,100.47
211,24,164.50,131.74
211,25,219.33,131.49
212,1,0.00,0.00
212,2,0.00,0.00
212,3,2.00,2.12
212,4,1.25,1.09
212,5,0.25,0.43
212,6,0.25,0.43
212,7,1.25,1.30
212,8,1.75,2.49
212,9,3.75,3.34
212,10,23.25,27.49
212,11,68.50,57.85
212,12,86.00,69.19
212,13,54.00,27.56
212,14,52.75,27.15
212,15,96.50,42.20
212,16,84.25,63.90
212,17,53.75,43.17
212,18,165.00,162.15
212,19,189.75,147.72
212,20,224.00,157.01
212,21,332.00,292.37
212,22,433.00,389.24
212,23,414.75,358.12
212,24,612.00,550.54
212,25,780.25,620.79
213,1,0.00,0.00
213,2,0.33,0.47
213,3,0.00,0.00
213,4,0.00,0.00
213,5,0.00,0.00
213,6,0.00,0.00
213,7,0.00,0.00
213,8,0.33,0.47
213,9,0.00,0.00
213,10,0.00,0.00
213,11,0.00,0.00
213,12,7.33,8.34
213,13,7.33,8.26
213,14,12.67,12.36
213,15,7.67,10.14
213,16,9.33,5.25
213,17,16.67,22.17
213,18,12.67,16.52
213,19,25.67,36.30
213,20,35.00,46.01
213,21,45.33,62.70
213,22,39.67,56.10
213,23,55.67,75.90
213,24,55.33,76.84
213,25,37.00,49.52
214,1,0.20,0.40
214,2,0.20,0.40
214,3,1.60,1.36
214,4,1.20,1.60
214,5,1.40,1.96
214,6,6.00,5.83
214,7,10.00,13.40
214,8,13.60,15.09
214,9,19.00,15.85
214,10,29.20,24.25
214,11,44.00,31.79
214,12,37.40,27.10
214,13,56.20,32.18
214,14,56.80,42.97
214,15,88.60,67.12
214,16,97.20,87.13
214,17,124.40,99.39
214,18,233.00,158.24
214,19,358.00,305.84
214,20,635.80,483.53
214,21,813.60,705.84
214,22,903.60,627.96
214,23,1036.60,955.14
214,24,795.40,742.75
214,25,851.60,873.18
215,1,0.00,0.00
215,2,0.00,0.00
215,3,0.00,0.00
215,4,0.00,0.00
215,5,0.00,0.00
215,6,0.00,0.00
215,7,0.00,0.00
215,8,0.00,0.00
215,9,0.33,0.47
215,10,5.00,7.07
215,11,0.33,0.47
215,12,8.00,5.35
215,13,42.67,37.77
215,14,25.00,5.72
215,15,25.67,18.15
215,16,13.33,9.74
215,17,9.00,6.98
215,18,5.33,5.56
215,19,6.67,4.64
215,20,55.67,50.95
215,21,10.33,7.59
215,22,11.67,11.90
215,23,5.67,5.44
215,24,8.67,8.06
215,25,44.33,13.77
216,1,2.50,1.50
216,2,1.50,1.50
216,3,4.00,3.00
216,4,19.50,16.50
216,5,9.50,2.50
216,6,3.50,2.50
216,7,25.00,18.00
216,8,11.00,9.00
216,9,29.00,21.00
216,10,4.50,0.50
216,11,5.50,3.50
216,12,10.50,7.50
216,13,30.00,10.00
216,14,67.00,14.00
216,15,54.00,21.00
216,16,69.50,14.50
216,17,79.50,41.50
216,18,155.50,39.50
216,19,268.50,44.50
216,20,303.00,1.00
216,21,491.50,18.50
216,22,592.00,108.00
216,23,884.00,242.00
216,24,1245.00,418.00
216,25,1394.50,43.50
217,1,0.29,0.70
217,2,1.00,2.45
217,3,0.86,2.10
217,4,2.86,4.29
217,5,7.43,14.04
217,6,6.14,9.09
217,7,13.00,21.02
217,8,19.29,35.60
217,9,37.86,76.89
217,10,47.00,85.61
217,11,32.43,50.53
217,12,52.29,80.09
217,13,68.00,123.48
217,14,98.71,190.11
217,15,71.29,122.95
217,16,99.43,183.84
217,17,95.71,117.92
217,18,142.14,189.63
217,19,249.57,343.27
217,20,443.14,742.98
217,21,675.57,1119.65
217,22,1300.43,2479.93
217,23,1851.86,3809.01
217,24,2011.86,4013.28
217,25,2681.57,5046.46
218,1,0.00,0.00
218,2,0.00,0.00
218,3,0.20,0.40
218,4,0.00,0.00
218,5,0.00,0.00
218,6,0.00,0.00
218,7,0.00,0.00
218,8,0.00,0.00
218,9,0.00,0.00
218,10,1.00,2.00
218,11,4.40,8.80
218,12,9.40,16.34
218,13,8.80,15.64
218,14,1.40,1.02
218,15,4.00,4.34
218,16,2.00,1.67
218,17,1.80,2.64
218,18,64.80,109.60
218,19,94.00,157.93
218,20,167.20,279.97
218,21,397.60,701.80
218,22,402.40,720.92
218,23,27.20,16.62
218,24,38.60,26.28
218,25,33.00,36.13
219,1,0.00,0.00
219,2,0.00,0.00
219,3,0.00,0.00
219,4,0.00,0.00
219,5,0.00,0.00
219,6,0.00,0.00
219,7,0.00,0.00
219,8,0.00,0.00
219,9,0.00,0.00
219,10,2.00,2.92
219,11,6.00,7.35
219,12,18.25,13.12
219,13,2.00,2.92
219,14,17.50,10.50
219,15,5.00,4.42
219,16,1.50,2.60
219,17,9.25,14.87
219,18,105.50,175.23
219,19,148.75,125.90
219,20,363.25,450.57
219,21,561.75,824.35
219,22,842.00,1189.85
219,23,252.75,407.57
219,24,230.75,365.59
219,25,202.25,306.21
220,1,0.00,0.00
220,2,0.00,0.00
220,3,0.75,0.83
220,4,0.00,0.00
220,5,0.00,0.00
220,6,1.00,1.22
220,7,10.50,17.05
220,8,12.25,18.39
220,9,10.75,13.44
220,10,24.75,22.83
220,11,16.50,10.45
220,12,55.00,34.77
220,13,117.75,90.03
220,14,117.75,57.23
220,15,211.25,109.97
220,16,147.00,37.49
220,17,279.00,86.88
220,18,299.50,87.97
220,19,259.75,90.33
220,20,243.50,125.58
220,21,255.25,155.70
220,22,270.00,139.62
220,23,355.00,196.45
220,24,495.25,227.70
220,25,588.75,181.44
221,1,0.00,0.00
221,2,0.00,0.00
221,3,1.40,1.85
221,4,1.60,2.73
221,5,2.00,4.00
221,6,5.80,9.15
221,7,9.20,17.90
221,8,12.40,20.52
221,9,14.20,14.74
221,10,17.60,10.11
221,11,25.00,16.36
221,12,49.00,32.67
221,13,50.40,18.43
221,14,41.60,26.51
221,15,24.60,15.74
221,16,50.40,33.40
221,17,81.40,57.85
221,18,266.20,183.88
221,19,467.20,426.75
221,20,583.80,500.34
221,21,843.40,687.47
221,22,897.20,630.99
221,23,1026.20,771.47
221,24,969.80,745.80
221,25,1519.40,1968.13
222,1,0.00,0.00
222,2,0.00,0.00
222,3,7.00,4.00
222,4,10.50,7.50
222,5,9.00,9.00
222,6,8.50,2.50
222,7,36.00,12.00
222,8,161.00,85.00
222,9,256.50,103.50
222,10,199.50,62.50
222,11,355.50,159.50
222,12,341.50,137.50
222,13,493.50,219.50
222,14,758.00,201.00
222,15,1349.50,536.50
222,16,1485.00,581.00
222,17,2019.50,822.50
222,18,3100.50,620.50
222,19,4473.50,355.50
222,20,5018.00,759.00
222,21,4869.50,208.50
222,22,4633.00,413.00
222,23,4722.00,752.00
222,24,5013.50,1381.50
222,25,3434.00,524.00
223,1,0.00,0.00
223,2,0.00,0.00
223,3,0.12,0.33
223,4,0.25,0.43
223,5,0.38,0.70
223,6,0.75,1.30
223,7,2.25,3.42
223,8,4.75,5.38
223,9,5.00,5.15
223,10,12.12,15.09
223,11,23.88,45.21
223,12,29.38,50.50
223,13,19.75,19.49
223,14,21.00,23.61
223,15,27.88,26.10
223,16,44.25,49.10
223,17,81.75,110.94
223,18,152.62,214.88
223,19,279.25,404.77
223,20,214.25,275.45
223,21,246.25,337.09
223,22,220.00,208.18
223,23,301.25,315.96
223,24,325.75,328.81
223,25,360.50,303.48
224,1,0.00,0.00
224,2,1.17,2.61
224,3,1.17,2.19
224,4,3.67,3.94
224,5,9.33,14.90
224,6,5.67,9.67
224,7,15.83,20.31
224,8,28.17,39.70
224,9,50.83,81.16
224,10,57.00,91.33
224,11,46.50,59.71
224,12,68.33,90.03
224,13,85.83,133.75
224,14,118.83,201.70
224,15,95.50,137.19
224,16,136.00,197.00
224,17,123.50,150.86
224,18,209.17,237.62
224,19,348.00,423.17
224,20,570.83,801.01
224,21,819.17,1199.70
224,22,1472.83,2644.58
224,23,2187.00,4041.36
224,24,2354.83,4269.38
224,25,2874.17,5441.24
225,1,0.50,1.12
225,2,1.00,2.24
225,3,0.17,0.37
225,4,14.50,31.98
225,5,14.33,22.09
225,6,14.17,24.67
225,7,39.00,69.48
225,8,56.50,101.61
225,9,60.67,99.91
225,10,54.00,99.49
225,11,55.50,106.89
225,12,80.50,151.99
225,13,84.17,163.46
225,14,105.17,186.52
225,15,142.00,219.31
225,16,147.33,252.87
225,17,177.83,272.74
225,18,271.17,427.40
225,19,314.33,357.26
225,20,351.67,316.11
225,21,433.83,408.92
225,22,496.50,488.35
225,23,472.33,407.55
225,24,629.67,491.48
225,25,743.33,677.95
226,1,0.00,0.00
226,2,0.40,0.49
226,3,2.60,3.38
226,4,5.40,4.96
226,5,4.00,4.60
226,6,14.20,18.13
226,7,10.80,11.55
226,8,24.40,28.30
226,9,31.00,35.75
226,10,24.00,19.11
226,11,53.00,54.62
226,12,47.80,34.82
226,13,54.20,56.21
226,14,133.40,163.14
226,15,247.60,282.45
226,16,493.00,515.11
226,17,839.40,823.20
226,18,1001.20,896.28
226,19,2780.60,2597.56
226,20,3730.60,3426.89
226,21,5490.60,6290.73
226,22,5357.60,4858.67
226,23,5564.40,4793.69
226,24,5485.80,5088.48
226,25,5962.40,4943.57
227,1,0.00,0.00
227,2,1.00,0.76
227,3,1.00,1.41
227,4,0.00,0.00
227,5,0.14,0.35
227,6,0.86,1.73
227,7,3.00,3.63
227,8,11.29,20.12
227,9,12.29,9.16
227,10,32.43,21.41
227,11,66.14,44.19
227,12,172.43,263.15
227,13,155.00,218.81
227,14,124.71,145.00
227,15,104.29,100.28
227,16,211.43,193.54
227,17,377.00,347.58
227,18,598.57,466.91
227,19,952.71,643.61
227,20,1279.57,503.23
227,21,1463.86,556.44
227,22,2582.71,1148.48
227,23,2659.14,1003.21
227,24,2826.14,1047.36
227,25,3429.86,812.23
228,1,0.00,0.00
228,2,0.00,0.00
228,3,0.00,0.00
228,4,0.00,0.00
228,5,0.00,0.00
228,6,0.00,0.00
228,7,1.25,2.17
228,8,0.25,0.43
228,9,1.25,2.17
228,10,2.50,2.60
228,11,14.50,14.53
228,12,32.50,33.97
228,13,21.50,15.53
228,14,27.00,20.29
228,15,2.75,3.27
228,16,1.00,1.22
228,17,0.25,0.43
228,18,203.50,245.60
228,19,171.00,66.77
228,20,342.75,49.94
228,21,238.25,148.67
228,22,389.00,261.82
228,23,1.00,0.71
228,24,1.00,1.22
228,25,98.25,96.82
229,1,0.00,0.00
229,2,0.60,0.80
229,3,1.80,1.94
229,4,2.60,4.72
229,5,3.60,4.59
229,6,5.20,9.91
229,7,9.20,10.83
229,8,24.40,25.63
229,9,19.20,26.18
229,10,26.60,16.94
229,11,49.80,47.61
229,12,52.20,34.23
229,13,75.40,61.47
229,14,157.20,165.29
229,15,262.00,292.91
229,16,512.00,539.23
229,17,647.20,628.44
229,18,831.20,725.86
229,19,1999.80,2341.69
229,20,3379.60,3180.24
229,21,5107.80,6050.12
229,22,4871.60,3987.30
229,23,4831.20,3719.65
229,24,5006.00,3379.54
229,25,5065.40,2829.27
230,1,0.00,0.00
230,2,0.00,0.00
230,3,0.17,0.37
230,4,0.67,0.75
230,5,0.33,0.75
230,6,0.67,1.11
230,7,2.33,2.75
230,8,4.83,5.30
230,9,9.67,7.97
230,10,27.33,13.21
230,11,24.83,19.21
230,12,22.67,13.47
230,13,20.17,19.65
230,14,22.83,25.24
230,15,36.00,38.22
230,16,46.17,51.48
230,17,83.67,87.73
230,18,157.83,145.17
230,19,243.50,283.65
230,20,357.67,477.82
230,21,517.00,744.34
230,22,612.17,924.23
230,23,692.67,1068.04
230,24,805.83,1185.57
230,25,944.83,1400.23
231,1,0.12,0.33
231,2,0.88,1.96
231,3,8.88,11.15
231,4,8.12,6.37
231,5,9.12,7.32
231,6,7.00,8.82
231,7,20.00,19.32
231,8,45.00,77.44
231,9,70.50,112.38
231,10,61.12,79.06
231,11,106.50,160.50
231,12,107.12,143.99
231,13,155.25,215.84
231,14,249.75,299.93
231,15,522.88,586.00
231,16,715.50,707.59
231,17,989.62,896.81
231,18,1425.12,1157.82
231,19,2818.38,2031.30
231,20,3659.38,2842.64
231,21,5207.12,5116.77
231,22,4990.62,4281.82
231,23,4837.12,3889.68
231,24,5313.50,4420.20
231,25,5461.50,4943.71
232,1,1.62,4.30
232,2,1.62,3.60
232,3,1.25,1.64
232,4,4.75,10.72
232,5,8.88,20.96
232,6,7.50,16.97
232,7,19.00,34.53
232,8,31.50,36.47
232,9,64.25,82.51
232,10,65.88,46.55
232,11,118.38,112.26
232,12,90.38,76.12
232,13,59.12,58.28
232,14,49.38,39.31
232,15,48.12,29.03
232,16,66.00,47.32
232,17,91.62,55.89
232,18,135.00,75.25
232,19,173.50,101.89
232,20,285.38,180.61
232,21,374.25,301.30
232,22,484.12,382.05
232,23,529.00,432.33
232,24,566.25,435.96
232,25,620.25,510.89
233,1,0.00,0.00
233,2,0.00,0.00
233,3,0.00,0.00
233,4,0.00,0.00
233,5,0.00,0.00
233,6,0.00,0.00
233,7,0.00,0.00
233,8,0.00,0.00
233,9,0.00,0.00
233,10,0.00,0.00
233,11,0.20,0.40
233,12,3.00,1.10
233,13,18.20,14.82
233,14,24.00,9.53
233,15,25.00,20.71
233,16,6.80,6.55
233,17,3.80,6.62
233,18,1.40,1.36
233,19,1.20,1.94
233,20,9.00,14.67
233,21,15.40,11.29
233,22,12.20,7.47
233,23,9.60,8.21
233,24,10.00,11.08
233,25,17.80,17.21
234,1,0.50,1.12
234,2,0.67,1.11
234,3,2.83,3.93
234,4,6.17,8.69
234,5,7.83,10.35
234,6,13.50,21.83
234,7,12.83,15.93
234,8,14.83,28.72
234,9,15.67,17.09
234,10,49.00,51.88
234,11,97.17,89.08
234,12,92.00,79.08
234,13,78.50,45.79
234,14,107.83,47.60
234,15,118.00,69.49
234,16,139.50,65.55
234,17,264.33,170.97
234,18,248.17,216.77
234,19,270.33,281.29
234,20,319.33,275.76
234,21,307.17,240.27
234,22,510.00,438.59
234,23,539.00,389.58
234,24,521.33,387.05
234,25,485.33,350.69
235,1,1.71,3.06
235,2,3.29,2.43
235,3,7.00,8.07
235,4,8.71,11.11
235,5,13.29,28.26
235,6,1.43,1.76
235,7,7.57,9.54
235,8,4.29,4.71
235,9,2.86,3.48
235,10,11.57,18.65
235,11,24.14,35.15
235,12,35.43,43.01
235,13,42.00,51.79
235,14,57.71,60.97
235,15,87.86,60.28
235,16,129.14,81.65
235,17,193.86,84.19
235,18,294.86,119.10
235,19,531.57,206.21
235,20,553.57,229.95
235,21,623.71,289.01
235,22,766.86,442.50
235,23,920.43,467.18
235,24,1290.71,600.43
235,25,1312.57,671.79
236,1,0.00,0.00
236,2,0.14,0.35
236,3,3.71,4.56
236,4,6.57,6.90
236,5,6.57,8.85
236,6,7.29,7.21
236,7,11.71,7.63
236,8,92.57,100.79
236,9,94.57,129.66
236,10,62.00,55.75
236,11,47.29,58.44
236,12,35.29,24.34
236,13,64.14,49.58
236,14,104.00,62.89
236,15,187.14,111.14
236,16,282.14,241.54
236,17,417.00,370.80
236,18,541.29,390.63
236,19,846.29,570.99
236,20,1103.86,703.64
236,21,1155.29,654.06
236,22,1234.43,788.73
236,23,1536.00,1227.39
236,24,1717.43,1436.87
236,25,1876.29,1417.67
237,1,0.25,0.66
237,2,0.12,0.33
237,3,1.62,3.57
237,4,3.75,8.81
237,5,0.75,1.64
237,6,2.00,5.29
237,7,5.00,9.89
237,8,4.75,4.18
237,9,22.12,36.30
237,10,39.00,40.39
237,11,56.12,33.32
237,12,78.25,56.96
237,13,74.62,61.52
237,14,72.25,73.15
237,15,121.25,153.77
237,16,113.12,107.67
237,17,171.50,140.84
237,18,225.75,264.51
237,19,321.75,391.82
237,20,473.00,624.90
237,21,674.00,795.35
237,22,877.38,1121.89
237,23,1243.75,1422.07
237,24,1797.88,2198.57
237,25,2197.00,2635.05
238,1,0.00,0.00
238,2,1.67,2.36
238,3,0.00,0.00
238,4,4.33,6.13
238,5,21.67,30.64
238,6,5.33,4.50
238,7,23.33,32.29
238,8,44.67,60.36
238,9,58.33,81.09
238,10,110.00,148.55
238,11,164.00,215.18
238,12,237.67,312.38
238,13,326.67,456.33
238,14,467.00,645.65
238,15,721.33,996.88
238,16,1276.67,1718.54
238,17,1427.67,1891.79
238,18,1313.67,1721.07
238,19,1481.67,1957.75
238,20,1282.33,1652.84
238,21,1486.33,1906.75
238,22,1839.67,2444.31
238,23,1435.00,1915.29
238,24,1288.67,1750.82
238,25,2141.00,2948.29
239,1,0.00,0.00
239,2,0.00,0.00
239,3,0.50,0.76
239,4,6.33,12.87
239,5,6.33,7.85
239,6,4.50,4.35
239,7,12.33,11.41
239,8,13.17,10.07
239,9,17.83,17.26
239,10,13.67,12.09
239,11,15.67,12.00
239,12,17.67,23.28
239,13,8.83,11.28
239,14,9.00,12.33
239,15,15.67,19.50
239,16,18.17,18.32
239,17,23.67,17.08
239,18,43.50,25.91
239,19,75.33,31.87
239,20,106.83,37.02
239,21,110.67,59.79
239,22,166.00,101.00
239,23,181.00,97.69
239,24,248.17,160.69
239,25,263.00,129.07
240,1,0.00,0.00
240,2,0.00,0.00
240,3,0.00,0.00
240,4,0.00,0.00
240,5,0.00,0.00
240,6,0.00,0.00
240,7,0.00,0.00
240,8,3.50,3.50
240,9,11.50,6.50
240,10,27.50,9.50
240,11,136.50,22.50
240,12,150.50,24.50
240,13,93.00,37.00
240,14,98.00,71.00
240,15,164.50,98.50
240,16,234.50,150.50
240,17,334.50,234.50
240,18,530.50,309.50
240,19,694.00,262.00
240,20,695.50,70.50
240,21,728.50,256.50
240,22,833.00,428.00
240,23,1056.50,409.50
240,24,817.50,186.50
240,25,705.50,183.50
241,1,3.00,5.51
241,2,13.80,27.10
241,3,12.20,23.41
241,4,4.80,9.60
241,5,0.40,0.80
241,6,1.40,2.80
241,7,3.00,6.00
241,8,1.40,2.80
241,9,8.40,8.24
241,10,27.80,23.71
241,11,62.40,49.82
241,12,208.80,304.00
241,13,171.80,257.79
241,14,117.00,159.26
241,15,74.40,48.41
241,16,120.20,64.31
241,17,208.00,137.30
241,18,390.00,249.39
241,19,786.60,448.98
241,20,844.60,552.68
241,21,1134.40,649.35
241,22,1787.20,1085.97
241,23,2054.80,1318.27
241,24,1894.00,924.54
241,25,2158.60,1066.17
242,1,0.00,0
242,2,0.00,0
242,3,0.00,0
242,4,0.00,0
242,5,0.00,0
242,6,5.00,0
242,7,1.00,0
242,8,4.00,0
242,9,2.00,0
242,10,10.00,0
242,11,24.00,0
242,12,34.00,0
242,13,8.00,0
242,14,21.00,0
242,15,33.00,0
242,16,124.00,0
242,17,182.00,0
242,18,196.00,0
242,19,197.00,0
242,20,231.00,0
242,21,281.00,0
242,22,225.00,0
242,23,163.00,0
242,24,102.00,0
242,25,113.00,0
243,1,0.67,1.49
243,2,0.67,1.49
243,3,0.00,0.00
243,4,0.33,0.47
243,5,1.17,2.61
243,6,5.17,9.87
243,7,8.67,18.94
243,8,7.67,14.17
243,9,23.17,46.64
243,10,17.83,23.65
243,11,44.83,52.88
243,12,47.50,54.86
243,13,29.50,27.58
243,14,31.83,26.79
243,15,35.00,35.83
243,16,44.17,47.50
243,17,48.33,52.61
243,18,89.33,95.47
243,19,152.00,136.11
243,20,191.33,172.98
243,21,243.50,267.64
243,22,229.50,258.38
243,23,341.83,464.38
243,24,375.50,513.41
243,25,424.50,570.12
244,1,0.00,0.00
244,2,0.00,0.00
244,3,0.25,0.43
244,4,3.50,6.06
244,5,9.75,16.32
244,6,6.75,5.67
244,7,36.50,56.93
244,8,105.25,157.49
244,9,130.25,201.49
244,10,149.50,219.62
244,11,122.50,172.01
244,12,148.50,180.48
244,13,214.00,245.04
244,14,350.25,450.32
244,15,569.75,680.18
244,16,684.00,824.57
244,17,884.50,1198.03
244,18,1113.75,1394.68
244,19,1561.00,2054.84
244,20,1781.00,2249.33
244,21,2228.00,3097.64
244,22,3009.00,3911.59
244,23,3121.50,4078.49
244,24,3699.00,5097.28
244,25,4476.00,5859.21
245,1,0.00,0.00
245,2,0.00,0.00
245,3,0.00,0.00
245,4,0.00,0.00
245,5,0.00,0.00
245,6,0.00,0.00
245,7,0.00,0.00
245,8,0.00,0.00
245,9,0.00,0.00
245,10,0.00,0.00
245,11,0.40,0.80
245,12,0.40,0.80
245,13,1.00,1.55
245,14,2.60,2.06
245,15,2.40,1.50
245,16,9.80,8.89
245,17,36.60,39.87
245,18,43.80,29.81
245,19,63.20,16.67
245,20,55.80,29.67
245,21,79.20,43.65
245,22,78.00,32.17
245,23,131.40,55.81
245,24,252.40,77.87
245,25,242.60,56.15
246,1,0.00,0.00
246,2,0.00,0.00
246,3,0.00,0.00
246,4,0.00,0.00
246,5,0.00,0.00
246,6,0.00,0.00
246,7,5.00,7.04
246,8,3.80,2.32
246,9,14.60,10.71
246,10,39.60,29.84
246,11,55.00,25.59
246,12,47.00,12.59
246,13,75.00,30.80
246,14,90.00,37.37
246,15,115.40,70.26
246,16,157.20,85.25
246,17,168.20,92.90
246,18,281.60,230.45
246,19,419.40,339.93
246,20,584.80,297.65
246,21,989.20,320.49
246,22,1324.00,138.71
246,23,1541.80,333.06
246,24,1154.20,453.69
246,25,953.00,346.06
247,1,0.00,0.00
247,2,0.17,0.37
247,3,0.00,0.00
247,4,0.00,0.00
247,5,0.00,0.00
247,6,0.00,0.00
247,7,0.00,0.00
247,8,2.00,2.65
247,9,2.67,4.15
247,10,4.67,6.77
247,11,34.00,57.33
247,12,42.33,62.20
247,13,67.83,68.84
247,14,55.67,56.24
247,15,48.50,48.86
247,16,46.83,48.63
247,17,61.67,68.19
247,18,109.33,113.67
247,19,216.67,205.52
247,20,313.67,280.55
247,21,277.83,250.12
247,22,324.33,290.49
247,23,434.83,374.98
247,24,456.33,455.22
247,25,508.83,442.01
248,1,0.00,0.00
248,2,0.00,0.00
248,3,1.00,1.83
248,4,0.00,0.00
248,5,0.17,0.37
248,6,0.00,0.00
248,7,0.00,0.00
248,8,1.00,2.24
248,9,5.17,10.67
248,10,25.17,46.23
248,11,55.17,92.06
248,12,81.50,98.89
248,13,44.50,64.96
248,14,40.67,25.73
248,15,63.33,125.68
248,16,384.00,849.73
248,17,629.50,1267.37
248,18,1465.33,2971.96
248,19,935.00,1916.69
248,20,1151.33,1553.47
248,21,1356.17,1900.09
248,22,1955.17,2355.19
248,23,477.33,836.62
248,24,591.50,1214.58
248,25,897.67,1755.50
249,1,0.00,0.00
249,2,0.80,0.98
249,3,0.00,0.00
249,4,0.80,1.60
249,5,0.00,0.00
249,6,0.20,0.40
249,7,2.00,3.52
249,8,5.80,5.88
249,9,13.40,13.03
249,10,25.40,23.90
249,11,20.80,26.12
249,12,33.60,36.77
249,13,46.20,43.09
249,14,42.00,35.34
249,15,54.20,37.46
249,16,83.80,62.78
249,17,240.40,184.28
249,18,430.20,410.34
249,19,498.00,497.97
249,20,416.80,380.45
249,21,486.20,457.08
249,22,439.00,342.38
249,23,591.60,444.79
249,24,710.00,523.49
249,25,885.40,665.41
250,1,0.67,1.49
250,2,0.33,0.75
250,3,12.17,15.69
250,4,47.67,90.18
250,5,57.00,77.58
250,6,54.00,97.92
250,7,87.00,114.71
250,8,121.00,242.48
250,9,87.00,165.57
250,10,97.33,183.51
250,11,135.67,230.71
250,12,158.00,193.98
250,13,224.67,237.69
250,14,276.33,263.29
250,15,271.00,299.35
250,16,249.83,253.91
250,17,270.17,250.43
250,18,339.50,346.23
250,19,478.67,535.23
250,20,632.67,690.79
250,21,693.83,760.95
250,22,768.50,789.08
250,23,842.00,815.20
250,24,811.17,896.74
250,25,1056.17,1247.80
251,1,0.00,0.00
251,2,0.20,0.40
251,3,1.00,2.00
251,4,0.20,0.40
251,5,1.40,2.80
251,6,0.00,0.00
251,7,0.40,0.80
251,8,2.80,2.71
251,9,4.00,4.34
251,10,10.60,7.63
251,11,16.80,7.93
251,12,25.00,10.71
251,13,44.40,46.19
251,14,74.60,102.45
251,15,106.60,160.33
251,16,220.80,279.01
251,17,297.80,323.13
251,18,394.20,314.03
251,19,674.80,437.18
251,20,1439.60,1666.09
251,21,1768.60,1805.38
251,22,2336.40,2009.36
251,23,2717.80,2297.64
251,24,3140.00,2354.99
251,25,3022.20,1686.87
252,1,0.00,0.00
252,2,0.14,0.35
252,3,2.00,4.50
252,4,1.57,2.72
252,5,5.14,11.05
252,6,15.29,37.44
252,7,7.71,16.53
252,8,16.86,39.66
252,9,13.43,30.86
252,10,6.29,5.03
252,11,26.43,22.62
252,12,36.71,30.11
252,13,84.86,105.40
252,14,62.43,49.26
252,15,51.57,34.20
252,16,72.29,46.64
252,17,40.86,47.08
252,18,61.57,53.77
252,19,187.29,206.45
252,20,206.71,182.04
252,21,336.71,369.97
252,22,399.43,508.86
252,23,528.57,535.89
252,24,609.43,536.63
252,25,759.14,674.47
253,1,1.22,1.55
253,2,1.89,4.94
253,3,4.72,8.79
253,4,2.89,5.26
253,5,3.00,7.70
253,6,4.56,7.76
253,7,12.33,19.84
253,8,24.67,36.68
253,9,28.50,42.31
253,10,32.28,46.60
253,11,56.44,120.22
253,12,116.78,265.71
253,13,225.22,529.41
253,14,302.17,628.59
253,15,385.94,692.15
253,16,413.50,751.84
253,17,446.67,717.35
253,18,434.06,676.31
253,19,447.28,698.66
253,20,454.94,828.32
253,21,372.50,675.97
253,22,349.17,580.38
253,23,342.28,545.76
253,24,397.06,623.75
253,25,536.33,828.92
254,1,0.00,0.00
254,2,0.00,0.00
254,3,0.00,0.00
254,4,0.67,0.94
254,5,0.00,0.00
254,6,0.33,0.47
254,7,3.00,4.24
254,8,5.67,5.44
254,9,7.00,8.52
254,10,14.67,6.85
254,11,10.67,4.64
254,12,27.67,20.04
254,13,34.00,27.58
254,14,29.33,27.16
254,15,35.33,15.41
254,16,62.67,33.19
254,17,197.00,168.31
254,18,233.00,223.54
254,19,199.67,105.07
254,20,322.33,176.43
254,21,728.67,437.31
254,22,746.33,487.91
254,23,832.00,536.56
254,24,1011.67,520.33
254,25,1002.33,324.82
255,1,0.00,0.00
255,2,0.00,0.00
255,3,0.00,0.00
255,4,0.00,0.00
255,5,0.20,0.40
255,6,0.40,0.80
255,7,0.60,0.80
255,8,0.80,0.75
255,9,10.80,10.63
255,10,12.40,14.26
255,11,22.60,34.83
255,12,18.80,17.27
255,13,28.40,19.19
255,14,27.00,23.60
255,15,32.80,32.10
255,16,31.20,18.67
255,17,36.80,32.74
