id,time-id,mean,sd
398.0,23,2221.56,2743.41
398.0,24,2354.22,3108.01
398.0,25,2322.31,3036.52
399.0,1,0.59,2.97
399.0,2,1.44,6.78
399.0,3,6.25,16.76
399.0,4,6.38,15.21
399.0,5,9.53,37.43
399.0,6,5.25,17.56
399.0,7,2.50,11.46
399.0,8,6.53,27.05
399.0,9,11.81,61.13
399.0,10,5.88,31.29
399.0,11,8.47,37.42
399.0,12,30.59,131.32
399.0,13,35.78,156.80
399.0,14,72.88,322.36
399.0,15,198.06,893.97
399.0,16,277.00,1327.03
399.0,17,345.44,1409.53
399.0,18,320.56,975.27
399.0,19,313.66,793.68
399.0,20,331.47,584.00
399.0,21,386.75,572.53
399.0,22,388.84,468.24
399.0,23,353.47,433.75
399.0,24,559.41,542.97
399.0,25,556.41,497.12
400.0,1,0.00,0.00
400.0,2,0.07,0.25
400.0,3,0.07,0.25
400.0,4,0.00,0.00
400.0,5,0.00,0.00
400.0,6,0.00,0.00
400.0,7,0.00,0.00
400.0,8,0.00,0.00
400.0,9,0.33,0.70
400.0,10,1.27,3.80
400.0,11,0.60,1.74
400.0,12,7.73,6.02
400.0,13,20.00,22.79
400.0,14,35.07,23.33
400.0,15,27.93,21.53
400.0,16,16.07,14.61
400.0,17,15.60,15.58
400.0,18,19.13,22.11
400.0,19,17.07,22.08
400.0,20,33.47,40.76
400.0,21,35.07,58.08
400.0,22,30.93,46.33
400.0,23,33.13,72.82
400.0,24,41.47,87.70
400.0,25,52.80,74.35
401.0,1,0.00,0.00
401.0,2,0.00,0.00
401.0,3,0.04,0.20
401.0,4,0.00,0.00
401.0,5,0.00,0.00
401.0,6,0.00,0.00
401.0,7,0.00,0.00
401.0,8,0.00,0.00
401.0,9,0.00,0.00
401.0,10,0.00,0.00
401.0,11,0.12,0.44
401.0,12,1.92,6.01
401.0,13,2.00,5.50
401.0,14,2.50,5.66
401.0,15,3.42,7.12
401.0,16,4.33,10.45
401.0,17,5.58,14.24
401.0,18,19.75,66.03
401.0,19,26.21,80.55
401.0,20,45.50,113.36
401.0,21,37.83,58.48
401.0,22,37.04,46.43
401.0,23,42.54,51.23
401.0,24,49.25,65.07
401.0,25,69.33,105.40
402.0,1,0.00,0.00
402.0,2,0.00,0.00
402.0,3,0.79,1.81
402.0,4,0.10,0.40
402.0,5,0.14,0.43
402.0,6,0.00,0.00
402.0,7,0.34,0.99
402.0,8,0.79,2.12
402.0,9,1.24,5.33
402.0,10,9.03,23.17
402.0,11,29.76,51.58
402.0,12,54.86,68.04
402.0,13,28.79,40.83
402.0,14,21.59,22.76
402.0,15,16.07,62.38
402.0,16,79.93,416.55
402.0,17,130.31,630.34
402.0,18,500.10,1457.82
402.0,19,419.28,945.30
402.0,20,547.24,830.51
402.0,21,733.93,1086.88
402.0,22,955.55,1304.52
402.0,23,155.34,472.53
402.0,24,212.83,640.18
402.0,25,276.41,879.58
403.0,1,0.00,0.00
403.0,2,0.00,0.00
403.0,3,0.66,1.62
403.0,4,0.10,0.40
403.0,5,0.10,0.40
403.0,6,0.00,0.00
403.0,7,0.34,0.99
403.0,8,0.59,1.88
403.0,9,0.28,0.94
403.0,10,4.90,5.62
403.0,11,23.31,30.55
403.0,12,47.10,50.73
403.0,13,23.38,27.65
403.0,14,21.28,22.12
403.0,15,4.31,7.15
403.0,16,1.17,3.61
403.0,17,11.34,59.28
403.0,18,222.59,261.67
403.0,19,242.52,267.64
403.0,20,432.45,385.01
403.0,21,600.07,649.23
403.0,22,799.79,730.08
403.0,23,96.14,262.27
403.0,24,107.52,264.83
403.0,25,123.41,203.78
404.0,1,0.16,0.62
404.0,2,1.00,2.52
404.0,3,12.28,15.60
404.0,4,13.72,19.46
404.0,5,11.84,17.13
404.0,6,12.78,44.71
404.0,7,37.78,142.43
404.0,8,125.47,417.70
404.0,9,167.03,630.33
404.0,10,256.34,1138.83
404.0,11,285.62,1266.99
404.0,12,381.03,1788.31
404.0,13,553.06,2587.93
404.0,14,611.50,2641.87
404.0,15,969.53,3711.81
404.0,16,1291.19,4358.79
404.0,17,1489.50,4357.68
404.0,18,1612.19,3449.54
404.0,19,2077.16,3288.37
404.0,20,2183.12,2894.67
404.0,21,2056.28,2643.62
404.0,22,2077.44,2630.92
404.0,23,2127.47,2733.45
404.0,24,2272.31,3107.80
404.0,25,2282.25,3036.96
405.0,1,0.07,0.36
405.0,2,0.03,0.18
405.0,3,0.62,2.06
405.0,4,1.14,4.92
405.0,5,0.24,0.93
405.0,6,1.34,3.96
405.0,7,2.79,6.22
405.0,8,7.10,21.57
405.0,9,17.69,40.61
405.0,10,28.97,49.48
405.0,11,37.83,41.32
405.0,12,55.41,60.14
405.0,13,56.34,63.89
405.0,14,63.14,72.73
405.0,15,93.55,136.09
405.0,16,123.03,226.16
405.0,17,219.76,440.21
405.0,18,267.52,572.78
405.0,19,385.97,869.23
405.0,20,501.14,867.63
405.0,21,667.00,927.66
405.0,22,783.21,920.32
405.0,23,1002.24,1006.60
405.0,24,1383.83,1450.35
405.0,25,1545.00,1708.60
406.0,1,0.00,0.00
406.0,2,0.07,0.25
406.0,3,0.07,0.25
406.0,4,0.00,0.00
406.0,5,0.00,0.00
406.0,6,0.00,0.00
406.0,7,0.00,0.00
406.0,8,0.00,0.00
406.0,9,0.33,0.70
406.0,10,1.27,3.80
406.0,11,0.73,1.77
406.0,12,6.60,5.35
406.0,13,18.93,22.90
406.0,14,33.80,23.11
406.0,15,28.20,21.57
406.0,16,15.73,14.21
406.0,17,16.33,16.16
406.0,18,14.93,16.58
406.0,19,14.73,21.70
406.0,20,32.40,41.33
406.0,21,34.07,58.47
406.0,22,31.20,46.23
406.0,23,33.07,72.85
406.0,24,41.07,87.87
406.0,25,52.07,74.81
407.0,1,0.00,0.00
407.0,2,0.00,0.00
407.0,3,0.90,1.92
407.0,4,1.90,3.33
407.0,5,0.30,0.64
407.0,6,0.00,0.00
407.0,7,1.10,1.30
407.0,8,1.30,1.27
407.0,9,1.50,1.86
407.0,10,8.60,17.12
407.0,11,12.40,21.59
407.0,12,12.50,13.12
407.0,13,19.60,23.29
407.0,14,20.90,26.37
407.0,15,26.00,36.06
407.0,16,27.70,30.84
407.0,17,28.30,35.85
407.0,18,39.50,44.61
407.0,19,74.10,81.51
407.0,20,92.20,87.63
407.0,21,120.80,96.31
407.0,22,123.50,82.11
407.0,23,149.10,123.29
407.0,24,169.70,131.71
407.0,25,167.00,146.05
408.0,1,0.21,1.01
408.0,2,0.52,2.56
408.0,3,2.34,6.08
408.0,4,3.03,7.01
408.0,5,7.32,20.71
408.0,6,11.59,28.80
408.0,7,15.11,32.31
408.0,8,24.39,53.33
408.0,9,26.68,48.36
408.0,10,38.32,41.02
408.0,11,40.38,33.62
408.0,12,51.23,44.86
408.0,13,70.13,72.98
408.0,14,91.85,102.83
408.0,15,115.55,167.27
408.0,16,125.96,178.34
408.0,17,183.73,300.51
408.0,18,251.73,317.09
408.0,19,390.44,501.31
408.0,20,508.04,613.70
408.0,21,658.79,849.31
408.0,22,807.45,1049.94
408.0,23,936.38,1327.76
408.0,24,951.27,1276.24
408.0,25,1019.83,1327.08
409.0,1,2.08,4.18
409.0,2,8.46,17.33
409.0,3,7.62,14.99
409.0,4,3.62,6.29
409.0,5,0.85,1.87
409.0,6,2.54,2.47
409.0,7,5.54,4.77
409.0,8,5.23,5.51
409.0,9,6.85,6.70
409.0,10,15.62,14.02
409.0,11,34.69,25.80
409.0,12,63.15,31.13
409.0,13,63.69,33.56
409.0,14,84.31,41.05
409.0,15,115.31,60.77
409.0,16,143.69,78.22
409.0,17,229.38,124.82
409.0,18,396.92,275.42
409.0,19,723.62,379.86
409.0,20,875.46,452.57
409.0,21,1147.85,966.03
409.0,22,1241.62,881.00
409.0,23,1646.23,1263.82
409.0,24,1960.92,1303.51
409.0,25,2000.85,1218.57
410.0,1,0.21,1.01
410.0,2,0.52,2.56
410.0,3,2.34,6.08
410.0,4,3.03,7.01
410.0,5,7.38,20.69
410.0,6,11.63,28.78
410.0,7,15.14,32.29
410.0,8,24.38,53.33
410.0,9,26.90,48.30
410.0,10,38.39,40.96
410.0,11,40.77,33.50
410.0,12,51.66,44.62
410.0,13,70.86,72.71
410.0,14,92.69,102.57
410.0,15,116.89,166.83
410.0,16,126.73,177.99
410.0,17,184.96,300.00
410.0,18,252.63,316.57
410.0,19,392.92,500.15
410.0,20,513.04,612.07
410.0,21,660.54,848.54
410.0,22,810.34,1048.90
410.0,23,937.45,1327.34
410.0,24,949.62,1277.00
410.0,25,1018.48,1327.75
411.0,1,0.21,1.01
411.0,2,0.51,2.56
411.0,3,2.25,6.07
411.0,4,3.00,7.02
411.0,5,7.08,20.65
411.0,6,9.96,25.79
411.0,7,13.87,31.03
411.0,8,22.97,52.55
411.0,9,24.69,45.58
411.0,10,36.77,40.09
411.0,11,40.28,33.60
411.0,12,49.85,43.56
411.0,13,67.85,70.37
411.0,14,87.34,95.49
411.0,15,112.04,164.74
411.0,16,120.85,174.48
411.0,17,177.49,297.55
411.0,18,241.31,309.66
411.0,19,369.56,475.45
411.0,20,481.85,572.95
411.0,21,612.62,772.48
411.0,22,752.03,954.80
411.0,23,873.89,1242.35
411.0,24,889.34,1197.11
411.0,25,966.01,1276.12
412.0,1,0.16,0.62
412.0,2,1.00,2.52
412.0,3,12.22,15.64
412.0,4,13.50,19.54
412.0,5,11.81,17.15
412.0,6,13.12,44.65
412.0,7,38.41,142.32
412.0,8,127.38,417.33
412.0,9,171.38,629.74
412.0,10,259.91,1138.28
412.0,11,291.12,1266.21
412.0,12,385.84,1787.62
412.0,13,560.06,2586.87
412.0,14,626.72,2640.11
412.0,15,989.47,3709.20
412.0,16,1308.75,4356.06
412.0,17,1499.09,4356.69
412.0,18,1650.81,3452.12
412.0,19,2136.06,3307.46
412.0,20,2233.97,2916.32
412.0,21,2115.25,2679.77
412.0,22,2126.09,2655.59
412.0,23,2188.91,2752.01
412.0,24,2317.53,3116.71
412.0,25,2312.84,3038.20
413.0,1,0.57,1.68
413.0,2,1.19,2.75
413.0,3,1.29,1.98
413.0,4,4.38,8.00
413.0,5,3.57,7.33
413.0,6,3.52,8.84
413.0,7,22.62,32.48
413.0,8,49.38,40.41
413.0,9,61.10,63.97
413.0,10,34.24,29.78
413.0,11,13.71,17.62
413.0,12,20.24,24.17
413.0,13,37.81,52.07
413.0,14,59.43,79.68
413.0,15,83.19,116.19
413.0,16,96.24,119.10
413.0,17,105.71,129.39
413.0,18,172.33,234.54
413.0,19,224.62,238.42
413.0,20,340.57,398.15
413.0,21,459.38,569.65
413.0,22,524.67,632.54
413.0,23,756.48,733.23
413.0,24,943.95,995.77
413.0,25,966.57,778.31
414.0,1,0.50,0.50
414.0,2,0.00,0.00
414.0,3,2.00,2.00
414.0,4,1.00,1.00
414.0,5,0.00,0.00
414.0,6,0.50,0.50
414.0,7,1.00,0.00
414.0,8,2.00,1.00
414.0,9,3.00,3.00
414.0,10,4.50,2.50
414.0,11,21.50,19.50
414.0,12,37.50,37.50
414.0,13,52.50,47.50
414.0,14,104.00,99.00
414.0,15,174.00,173.00
414.0,16,235.00,223.00
414.0,17,319.50,308.50
414.0,18,422.50,419.50
414.0,19,563.50,561.50
414.0,20,709.50,707.50
414.0,21,1008.00,1003.00
414.0,22,1453.00,1449.00
414.0,23,2177.00,2172.00
414.0,24,2514.00,2499.00
414.0,25,2532.50,2502.50
415.0,1,0.62,2.38
415.0,2,0.94,2.19
415.0,3,3.94,8.41
415.0,4,14.78,43.36
415.0,5,20.03,45.89
415.0,6,22.94,54.56
415.0,7,41.03,91.92
415.0,8,57.56,137.48
415.0,9,63.00,114.32
415.0,10,84.12,109.46
415.0,11,121.81,151.08
415.0,12,109.94,127.37
415.0,13,122.56,174.21
415.0,14,128.00,175.36
415.0,15,140.69,186.30
415.0,16,151.44,171.70
415.0,17,201.53,225.24
415.0,18,251.59,306.12
415.0,19,341.94,460.90
415.0,20,425.41,507.88
415.0,21,466.34,527.78
415.0,22,539.12,544.24
415.0,23,587.03,604.78
415.0,24,589.09,654.38
415.0,25,674.56,790.15
416.0,1,8.00,0
416.0,2,0.00,0
416.0,3,0.00,0
416.0,4,1.00,0
416.0,5,2.00,0
416.0,6,1.00,0
416.0,7,1.00,0
416.0,8,19.00,0
416.0,9,2.00,0
416.0,10,20.00,0
416.0,11,6.00,0
416.0,12,9.00,0
416.0,13,80.00,0
416.0,14,116.00,0
416.0,15,134.00,0
416.0,16,81.00,0
416.0,17,113.00,0
416.0,18,102.00,0
416.0,19,145.00,0
416.0,20,169.00,0
416.0,21,236.00,0
416.0,22,252.00,0
416.0,23,305.00,0
416.0,24,467.00,0
416.0,25,560.00,0
417.0,1,0.00,0.00
417.0,2,0.00,0.00
417.0,3,0.83,1.80
417.0,4,0.10,0.40
417.0,5,0.14,0.43
417.0,6,0.00,0.00
417.0,7,0.31,0.99
417.0,8,0.76,2.13
417.0,9,1.28,5.32
417.0,10,9.17,23.15
417.0,11,30.76,52.01
417.0,12,55.69,68.09
417.0,13,29.55,40.66
417.0,14,23.07,23.98
417.0,15,15.93,62.41
417.0,16,79.93,416.55
417.0,17,130.34,630.33
417.0,18,493.79,1459.39
417.0,19,410.62,947.10
417.0,20,582.48,835.09
417.0,21,777.21,1094.06
417.0,22,1008.93,1329.44
417.0,23,174.93,477.60
417.0,24,221.17,638.98
417.0,25,283.10,879.56
418.0,1,0.53,2.96
418.0,2,1.41,6.78
418.0,3,5.81,16.74
418.0,4,6.69,15.20
418.0,5,9.50,37.44
418.0,6,5.25,17.56
418.0,7,2.50,11.46
418.0,8,6.53,27.05
418.0,9,11.78,61.14
418.0,10,5.88,31.29
418.0,11,8.47,37.42
418.0,12,30.53,131.33
418.0,13,35.56,156.84
418.0,14,72.03,322.50
418.0,15,198.00,893.98
418.0,16,276.09,1327.20
418.0,17,342.81,1410.03
418.0,18,311.62,975.76
418.0,19,308.59,793.61
418.0,20,317.94,583.73
418.0,21,378.78,571.19
418.0,22,378.94,466.60
418.0,23,344.78,432.05
418.0,24,540.88,537.95
418.0,25,536.75,489.47
419.0,1,0.33,0.71
419.0,2,0.67,1.61
419.0,3,2.29,4.06
419.0,4,4.33,8.33
419.0,5,2.48,4.63
419.0,6,2.62,4.96
419.0,7,6.38,10.63
419.0,8,16.33,24.78
419.0,9,20.62,31.84
419.0,10,22.05,32.86
419.0,11,46.76,108.56
419.0,12,108.62,239.41
419.0,13,206.24,483.17
419.0,14,272.57,570.22
419.0,15,308.86,604.80
419.0,16,320.95,660.55
419.0,17,336.29,504.81
419.0,18,412.67,518.55
419.0,19,432.29,493.99
419.0,20,487.29,688.96
419.0,21,467.05,548.17
419.0,22,477.10,426.76
419.0,23,537.38,402.16
419.0,24,689.10,446.18
419.0,25,887.62,573.77
420.0,1,0.16,0.62
420.0,2,1.00,2.52
420.0,3,11.69,15.59
420.0,4,13.81,19.40
420.0,5,11.25,17.20
420.0,6,13.12,44.65
420.0,7,38.47,142.31
420.0,8,127.72,417.24
420.0,9,171.41,629.73
420.0,10,259.56,1138.35
420.0,11,291.06,1266.22
420.0,12,387.09,1787.38
420.0,13,561.34,2586.60
420.0,14,628.25,2639.78
420.0,15,993.66,3708.21
420.0,16,1318.00,4353.69
420.0,17,1525.09,4350.49
420.0,18,1687.31,3441.43
420.0,19,2201.41,3288.02
420.0,20,2308.12,2895.25
420.0,21,2189.62,2663.95
420.0,22,2193.38,2641.02
420.0,23,2238.47,2733.90
420.0,24,2371.62,3098.87
420.0,25,2352.75,3024.50
421.0,1,1.23,2.42
421.0,2,4.77,4.92
421.0,3,5.00,6.16
421.0,4,3.38,5.55
421.0,5,1.85,4.22
421.0,6,3.92,6.44
421.0,7,6.54,7.32
421.0,8,7.23,9.24
421.0,9,6.23,6.18
421.0,10,17.77,16.21
421.0,11,34.62,25.70
421.0,12,60.15,30.07
421.0,13,64.23,33.77
421.0,14,86.69,40.70
421.0,15,119.62,59.16
421.0,16,150.31,80.47
421.0,17,233.23,122.51
421.0,18,396.38,275.54
421.0,19,707.69,385.40
421.0,20,850.85,465.03
421.0,21,1098.85,977.02
421.0,22,1200.31,897.05
421.0,23,1600.15,1279.53
421.0,24,1952.15,1306.44
421.0,25,1988.85,1221.88
422.0,1,0.21,1.01
422.0,2,0.52,2.56
422.0,3,2.34,6.08
422.0,4,3.03,7.01
422.0,5,7.34,20.70
422.0,6,11.63,28.78
422.0,7,15.11,32.31
422.0,8,24.41,53.32
422.0,9,26.92,48.29
422.0,10,38.34,41.01
422.0,11,40.82,33.47
422.0,12,51.69,44.60
422.0,13,70.90,72.68
422.0,14,92.90,102.43
422.0,15,116.97,166.78
422.0,16,126.00,178.32
422.0,17,183.80,300.49
422.0,18,251.24,317.30
422.0,19,391.72,500.82
422.0,20,512.17,612.57
422.0,21,661.52,847.98
422.0,22,813.21,1047.29
422.0,23,940.39,1325.83
422.0,24,952.18,1275.75
422.0,25,1020.21,1326.88
423.0,1,0.11,0.31
423.0,2,1.61,3.71
423.0,3,3.17,7.12
423.0,4,6.78,9.00
423.0,5,6.39,9.80
423.0,6,8.39,13.79
423.0,7,15.72,19.35
423.0,8,14.22,16.79
423.0,9,22.50,27.71
423.0,10,36.67,47.38
423.0,11,44.94,33.02
423.0,12,69.56,50.48
423.0,13,131.33,130.71
423.0,14,104.78,79.10
423.0,15,102.61,90.19
423.0,16,112.44,108.49
423.0,17,138.44,144.68
423.0,18,243.17,256.88
423.0,19,324.94,471.15
423.0,20,367.56,435.65
423.0,21,362.89,460.90
423.0,22,399.00,517.50
423.0,23,391.00,545.47
423.0,24,407.78,475.64
423.0,25,492.22,642.63
424.0,1,0.00,0.00
424.0,2,0.31,0.97
424.0,3,0.58,1.36
424.0,4,0.89,3.89
424.0,5,0.61,1.86
424.0,6,4.53,10.29
424.0,7,7.86,11.63
424.0,8,8.69,11.91
424.0,9,19.92,16.49
424.0,10,36.36,28.89
424.0,11,49.58,23.02
424.0,12,59.81,34.53
424.0,13,76.92,38.70
424.0,14,74.53,33.94
424.0,15,80.75,59.55
424.0,16,107.86,99.45
424.0,17,162.75,192.87
424.0,18,397.14,460.01
424.0,19,544.28,689.01
424.0,20,776.89,849.06
424.0,21,903.19,973.47
424.0,22,1207.42,1128.13
424.0,23,1163.75,910.60
424.0,24,857.31,756.54
424.0,25,691.11,581.58
425.0,1,0.08,0.55
425.0,2,0.69,2.89
425.0,3,2.75,15.07
425.0,4,6.82,26.27
425.0,5,17.08,84.83
425.0,6,10.69,36.90
425.0,7,23.86,89.08
425.0,8,31.20,115.71
425.0,9,43.14,145.94
425.0,10,50.53,139.78
425.0,11,54.08,142.68
425.0,12,59.90,148.26
425.0,13,53.49,133.06
425.0,14,51.57,128.93
425.0,15,46.53,107.48
425.0,16,57.67,131.92
425.0,17,80.08,155.22
425.0,18,133.02,242.00
425.0,19,173.18,285.63
425.0,20,199.04,341.94
425.0,21,213.33,405.06
425.0,22,220.22,359.86
425.0,23,263.59,461.94
425.0,24,314.49,499.80
425.0,25,378.06,603.04
426.0,1,0.21,1.01
426.0,2,0.52,2.56
426.0,3,2.34,6.08
426.0,4,3.00,7.02
426.0,5,7.38,20.69
426.0,6,11.63,28.78
426.0,7,15.15,32.29
426.0,8,24.42,53.31
426.0,9,26.89,48.30
426.0,10,37.86,41.19
426.0,11,40.61,33.59
426.0,12,51.56,44.70
426.0,13,71.00,72.60
426.0,14,92.96,102.38
426.0,15,116.79,166.89
426.0,16,126.39,178.17
426.0,17,183.96,300.45
426.0,18,250.51,317.51
426.0,19,392.23,500.56
426.0,20,513.92,611.49
426.0,21,661.45,848.03
426.0,22,812.32,1047.85
426.0,23,938.69,1326.76
426.0,24,951.21,1276.27
426.0,25,1019.89,1327.05
427.0,1,0.07,0.36
427.0,2,0.03,0.18
427.0,3,0.62,2.06
427.0,4,1.07,4.92
427.0,5,0.24,0.93
427.0,6,1.34,3.96
427.0,7,2.76,6.23
427.0,8,6.90,21.61
427.0,9,17.07,40.74
427.0,10,28.41,49.65
427.0,11,36.07,41.34
427.0,12,49.83,55.26
427.0,13,56.72,63.85
427.0,14,67.34,74.43
427.0,15,94.38,135.98
427.0,16,121.93,226.54
427.0,17,217.97,440.94
427.0,18,265.90,573.39
427.0,19,387.76,868.71
427.0,20,507.62,865.69
427.0,21,673.14,925.42
427.0,22,800.24,915.59
427.0,23,1020.17,1001.08
427.0,24,1389.45,1447.93
427.0,25,1531.72,1714.20
428.0,1,0.07,0.36
428.0,2,0.03,0.18
428.0,3,0.62,2.06
428.0,4,1.14,4.92
428.0,5,0.24,0.93
428.0,6,1.34,3.96
428.0,7,2.76,6.23
428.0,8,7.07,21.58
428.0,9,17.55,40.66
428.0,10,28.90,49.51
428.0,11,37.62,41.44
428.0,12,55.48,60.10
428.0,13,56.86,63.81
428.0,14,66.34,74.68
428.0,15,95.34,135.65
428.0,16,121.59,226.62
428.0,17,212.90,441.81
428.0,18,260.52,574.43
428.0,19,384.97,869.47
428.0,20,495.90,868.12
428.0,21,667.41,927.55
428.0,22,796.69,917.36
428.0,23,1022.24,999.82
428.0,24,1393.62,1445.71
428.0,25,1534.00,1713.46
429.0,1,0.00,0.00
429.0,2,0.31,0.97
429.0,3,0.58,1.36
429.0,4,0.89,3.89
429.0,5,0.61,1.86
429.0,6,4.53,10.29
429.0,7,7.97,11.58
429.0,8,8.75,11.90
429.0,9,19.00,16.32
429.0,10,36.00,28.28
429.0,11,48.56,21.71
429.0,12,58.44,32.18
429.0,13,76.78,38.65
429.0,14,75.25,34.95
429.0,15,82.03,58.79
429.0,16,109.22,98.62
429.0,17,164.36,192.69
429.0,18,395.47,460.24
429.0,19,543.53,689.18
429.0,20,776.81,849.08
429.0,21,927.94,976.03
429.0,22,1240.86,1131.85
429.0,23,1196.67,911.12
429.0,24,881.22,753.89
429.0,25,706.08,576.38
430.0,1,0.59,2.97
430.0,2,1.44,6.78
430.0,3,6.19,16.78
430.0,4,6.69,15.20
430.0,5,9.41,37.46
430.0,6,5.22,17.57
430.0,7,2.47,11.46
430.0,8,6.50,27.05
430.0,9,11.81,61.13
430.0,10,5.88,31.29
430.0,11,8.47,37.42
430.0,12,30.25,131.38
430.0,13,35.84,156.79
430.0,14,72.81,322.37
430.0,15,198.44,893.89
430.0,16,276.19,1327.19
430.0,17,344.69,1409.69
430.0,18,321.47,975.07
430.0,19,318.53,792.74
430.0,20,328.53,584.82
430.0,21,384.41,572.51
430.0,22,385.56,468.47
430.0,23,349.50,433.69
430.0,24,542.88,539.50
430.0,25,538.41,491.12
431.0,1,0.08,0.55
431.0,2,0.69,2.89
431.0,3,2.75,15.07
431.0,4,6.73,26.29
431.0,5,16.53,84.85
431.0,6,10.63,36.92
431.0,7,23.20,89.13
431.0,8,30.96,115.76
431.0,9,42.24,146.06
431.0,10,45.98,137.56
431.0,11,52.53,142.82
431.0,12,59.18,148.45
431.0,13,52.80,133.23
431.0,14,51.31,128.99
431.0,15,46.20,107.58
431.0,16,57.22,132.04
431.0,17,78.53,155.48
431.0,18,130.00,242.36
431.0,19,170.98,286.15
431.0,20,198.04,342.17
431.0,21,213.75,404.99
431.0,22,221.02,359.69
431.0,23,264.18,461.77
431.0,24,314.45,499.81
431.0,25,377.24,603.31
432.0,1,0.08,0.55
432.0,2,0.69,2.89
432.0,3,2.69,15.08
432.0,4,6.61,26.28
432.0,5,16.59,84.85
432.0,6,10.24,36.89
432.0,7,23.33,89.14
432.0,8,30.76,115.78
432.0,9,42.31,146.06
432.0,10,49.71,139.95
432.0,11,53.35,142.86
432.0,12,58.53,148.46
432.0,13,52.18,133.23
432.0,14,50.75,129.04
432.0,15,45.25,107.55
432.0,16,56.53,132.08
432.0,17,78.94,155.49
432.0,18,130.02,242.37
432.0,19,169.51,286.01
432.0,20,195.22,341.99
432.0,21,211.22,405.12
432.0,22,216.57,359.49
432.0,23,259.53,462.03
432.0,24,309.04,500.12
432.0,25,371.27,603.53
433.0,1,0.44,1.12
433.0,2,1.28,2.98
433.0,3,1.66,5.04
433.0,4,11.25,36.79
433.0,5,28.31,108.72
433.0,6,52.88,204.35
433.0,7,83.62,338.39
433.0,8,128.88,494.06
433.0,9,173.00,723.82
433.0,10,147.19,581.98
433.0,11,184.19,778.27
433.0,12,234.88,979.22
433.0,13,194.25,737.89
433.0,14,206.69,746.32
433.0,15,246.06,763.84
433.0,16,239.47,616.66
433.0,17,276.47,611.36
433.0,18,362.94,730.03
433.0,19,400.31,740.08
433.0,20,436.12,690.90
433.0,21,453.12,714.98
433.0,22,479.34,754.57
433.0,23,488.34,788.13
433.0,24,485.59,679.99
433.0,25,529.81,790.80
435.0,1,0.00,0.00
435.0,2,0.00,0.00
435.0,3,0.24,0.62
435.0,4,0.21,0.55
435.0,5,0.07,0.25
435.0,6,1.34,3.96
435.0,7,2.48,6.12
435.0,8,6.93,21.61
435.0,9,17.03,40.74
435.0,10,28.38,49.65
435.0,11,35.55,40.92
435.0,12,51.93,59.04
435.0,13,50.34,55.05
435.0,14,59.76,65.72
435.0,15,78.83,110.50
435.0,16,111.48,222.07
435.0,17,205.55,439.97
435.0,18,238.69,563.04
435.0,19,345.28,850.95
435.0,20,439.79,812.19
435.0,21,587.38,842.34
435.0,22,679.38,723.47
435.0,23,866.90,688.90
435.0,24,1155.79,888.40
435.0,25,1253.90,955.66
436.0,1,0.00,0.00
436.0,2,0.00,0.00
436.0,3,0.00,0.00
436.0,4,0.29,0.45
436.0,5,0.00,0.00
436.0,6,0.00,0.00
436.0,7,0.43,0.73
436.0,8,18.86,45.78
436.0,9,13.14,31.38
436.0,10,16.43,32.54
436.0,11,12.43,8.89
436.0,12,66.86,64.91
436.0,13,61.43,93.86
436.0,14,71.14,60.87
436.0,15,73.71,106.60
436.0,16,47.00,29.06
436.0,17,63.43,41.77
436.0,18,137.86,72.49
436.0,19,222.57,130.36
436.0,20,369.00,204.53
436.0,21,182.57,133.75
436.0,22,251.43,219.50
436.0,23,314.29,278.99
436.0,24,468.29,396.27
436.0,25,677.43,669.37
437.0,1,0.00,0.00
437.0,2,0.00,0.00
437.0,3,0.09,0.28
437.0,4,0.65,1.83
437.0,5,0.70,2.09
437.0,6,1.48,4.86
437.0,7,2.48,9.10
437.0,8,4.26,11.38
437.0,9,4.22,8.97
437.0,10,7.00,7.03
437.0,11,15.57,20.35
437.0,12,34.43,41.46
437.0,13,45.74,40.62
437.0,14,41.48,55.03
437.0,15,27.61,29.46
437.0,16,31.22,33.77
437.0,17,50.09,49.25
437.0,18,92.74,88.47
437.0,19,145.57,188.51
437.0,20,227.65,249.78
437.0,21,390.65,433.58
437.0,22,476.35,491.97
437.0,23,488.35,580.59
437.0,24,600.30,655.99
437.0,25,938.43,1239.22
438.0,1,0.20,0.60
438.0,2,0.10,0.30
438.0,3,1.00,1.90
438.0,4,1.90,3.33
438.0,5,0.40,0.66
438.0,6,0.00,0.00
438.0,7,1.20,1.25
438.0,8,1.60,1.28
438.0,9,2.70,3.58
438.0,10,12.40,18.92
438.0,11,16.90,23.17
438.0,12,17.10,16.31
438.0,13,25.30,24.72
438.0,14,28.00,29.68
438.0,15,35.80,42.10
438.0,16,33.90,35.89
438.0,17,35.40,37.52
438.0,18,44.30,44.62
438.0,19,81.50,78.19
438.0,20,101.60,83.69
438.0,21,133.90,87.95
438.0,22,133.60,74.76
438.0,23,162.60,115.56
438.0,24,188.70,121.48
438.0,25,194.70,144.46
439.0,1,0.00,0.00
439.0,2,0.00,0.00
439.0,3,0.00,0.00
439.0,4,0.00,0.00
439.0,5,0.00,0.00
439.0,6,0.00,0.00
439.0,7,0.00,0.00
439.0,8,0.00,0.00
439.0,9,0.00,0.00
439.0,10,0.00,0.00
439.0,11,3.60,7.09
439.0,12,13.50,18.55
