id,timeid,z_neighbour,z_state
210,20,-1.42,-0.92
210,21,-0.22,-0.18
210,22,0.42,0.16
210,23,0.57,0.32
210,24,-0.22,-0.38
210,25,-0.64,-0.39
211,1,0,-0.30
211,2,-0.46,-0.42
211,3,0,-0.58
211,4,-0.46,-0.62
211,5,0,-0.49
211,6,0,-0.36
211,7,0,-0.53
211,8,-0.46,-0.56
211,9,-0.70,-0.63
211,10,-1.44,-0.70
211,11,-0.52,-0.71
211,12,0.12,-0.59
211,13,-0.32,-0.66
211,14,-0.90,-0.72
211,15,-0.43,-0.79
211,16,-0.98,-0.99
211,17,-0.60,-0.66
211,18,-1.04,-0.75
211,19,-0.99,-0.79
211,20,-1.44,-0.86
211,21,-0.82,-0.77
211,22,-0.12,-0.64
211,23,0.00,-0.66
211,24,-0.18,-0.73
211,25,-0.34,-0.76
212,1,0,-0.30
212,2,0,-0.42
212,3,-0.94,-0.58
212,4,-1.15,-0.62
212,5,-0.58,-0.49
212,6,-0.58,-0.36
212,7,-0.96,-0.53
212,8,-0.70,-0.56
212,9,-1.12,-0.63
212,10,-0.59,-0.33
212,11,-1.17,-0.91
212,12,-0.59,-0.38
212,13,-0.51,-0.52
212,14,-1.72,-0.99
212,15,-2.17,-1.26
212,16,-1.15,-1.13
212,17,-1.01,-0.70
212,18,-0.93,-0.67
212,19,-1.12,-0.69
212,20,-1.18,-0.72
212,21,-1.02,-0.74
212,22,-0.90,-0.61
212,23,-0.91,-0.72
212,24,-0.93,-0.82
212,25,-1.06,-0.84
213,1,0,0
213,2,-0.70,-0.40
213,3,0,0
213,4,0,0
213,5,0,0
213,6,0,0
213,7,0,0
213,8,-0.70,-0.40
213,9,0,0
213,10,0,0
213,11,0,0
213,12,-0.88,-0.48
213,13,-0.28,-0.55
213,14,-0.78,-0.74
213,15,-0.26,-0.25
213,16,-0.82,-0.45
213,17,-0.75,-0.76
213,18,-0.59,-0.60
213,19,-0.65,-0.42
213,20,-0.76,-0.52
213,21,-0.64,-0.50
213,22,-0.67,-0.65
213,23,-0.72,-0.65
213,24,-0.69,-0.63
213,25,-0.75,-0.75
214,1,-0.50,-0.21
214,2,-0.50,-0.20
214,3,-1.18,-0.38
214,4,-0.75,-0.43
214,5,-0.71,-0.36
214,6,-1.03,-0.40
214,7,-0.75,-0.47
214,8,-0.90,-0.46
214,9,-0.69,-0.39
214,10,-0.83,-0.71
214,11,-0.88,-0.74
214,12,-0.90,-0.87
214,13,-1.09,-0.68
214,14,-0.58,-0.59
214,15,-0.13,-0.22
214,16,-0.19,-0.25
214,17,0.15,-0.15
214,18,0.11,0.00
214,19,0.27,0.10
214,20,-0.33,-0.05
214,21,-0.44,-0.18
214,22,-0.84,-0.41
214,23,-0.58,-0.34
214,24,-0.30,-0.30
214,25,-0.46,-0.43
215,1,0,0
215,2,0,-0.28
215,3,0,-0.28
215,4,0,0
215,5,0,0
215,6,0,0
215,7,0,0
215,8,0,0
215,9,-0.70,-0.47
215,10,-0.71,-0.33
215,11,-0.70,-0.41
215,12,-1.12,-0.95
215,13,-1.08,-0.82
215,14,-1.92,-0.97
215,15,-0.09,-0.21
215,16,-1.37,-1.26
215,17,-1.29,-1.14
215,18,-0.78,-0.87
215,19,-1.44,-0.78
215,20,-1.07,-0.80
215,21,1.14,-0.26
215,22,0.53,-0.28
215,23,1.35,-0.26
215,24,0.29,-0.34
215,25,-2.49,-0.56
216,1,1.67,0
216,2,1.00,0
216,3,2.00,0
216,4,-1.12,0
216,5,-2.20,0
216,6,0.60,0
216,7,2.39,0
216,8,7.89,0
216,9,1.00,0
216,10,315.00,0
216,11,22.71,0
216,12,11.93,0
216,13,3.40,0
216,14,0.64,0
216,15,-0.52,0
216,16,1.48,0
216,17,0.73,0
216,18,1.58,0
216,19,-0.82,0
216,20,58.00,0
216,21,2.78,0
216,22,2.25,0
216,23,1.00,0
216,24,1.81,0
216,25,27.39,0
217,1,-0.41,-0.34
217,2,-0.41,-0.34
217,3,-0.41,-0.26
217,4,-0.67,-0.25
217,5,-0.39,-0.27
217,6,-0.68,-0.24
217,7,-0.57,-0.25
217,8,-0.51,-0.30
217,9,-0.48,-0.33
217,10,-0.40,-0.29
217,11,-0.25,-0.28
217,12,-0.45,-0.35
217,13,-0.42,-0.34
217,14,-0.38,-0.37
217,15,-0.36,-0.38
217,16,-0.30,-0.41
217,17,-0.12,-0.42
217,18,-0.24,-0.46
217,19,-0.26,-0.47
217,20,-0.28,-0.46
217,21,-0.33,-0.48
217,22,-0.31,-0.58
217,23,-0.34,-0.59
217,24,-0.28,-0.57
217,25,-0.12,-0.48
218,1,0,0
218,2,0,0
218,3,-0.50,-0.20
218,4,0,0
218,5,0,0
218,6,0,0
218,7,0,0
218,8,0,0
218,9,0,0
218,10,-0.50,0
218,11,-0.27,9.80
218,12,1.26,21.89
218,13,1.16,14.84
218,14,15.29,3.17
218,15,5.99,6.18
218,16,13.17,2.14
218,17,16.36,3.54
218,18,-0.37,0.08
218,19,-0.37,0.14
218,20,-0.16,0.72
218,21,-0.41,1.41
218,22,-0.41,1.72
218,23,3.60,0.94
218,24,1.42,0.46
218,25,4.46,1.29
219,1,0,0
219,2,0,0
219,3,0,-0.46
219,4,0,-0.25
219,5,0,-0.33
219,6,0,0
219,7,0,-0.34
219,8,0,-0.37
219,9,0,-0.24
219,10,-0.68,-0.40
219,11,0.41,-0.44
219,12,-0.93,-0.76
219,13,-0.68,-0.74
219,14,-1.57,-0.96
219,15,-1.13,-0.26
219,16,-0.58,-0.19
219,17,-0.62,-0.21
219,18,-0.60,-0.34
219,19,-0.43,-0.34
219,20,-0.81,-0.71
219,21,-0.65,-0.70
219,22,-0.64,-0.73
219,23,-0.62,-0.37
219,24,-0.63,-0.34
219,25,-0.66,-0.33
220,1,0,-0.46
220,2,0,-0.42
220,3,-0.90,-0.58
220,4,0,-0.42
220,5,0,-0.55
220,6,-0.82,-0.53
220,7,-0.62,-0.60
220,8,-0.67,-0.68
220,9,-0.58,-0.56
220,10,-1.00,-0.62
220,11,-0.91,-0.38
220,12,-0.95,-0.37
220,13,-1.10,-0.39
220,14,-1.20,-0.40
220,15,-1.82,-0.50
220,16,-3.44,-0.47
220,17,-3.06,-0.66
220,18,-3.01,-0.76
220,19,-2.43,-0.83
220,20,-1.68,-0.70
220,21,-1.32,-0.80
220,22,-1.56,-1.07
220,23,-1.42,-1.26
220,24,-2.09,-1.69
220,25,-2.69,-1.52
221,1,0,0
221,2,0,0
221,3,-0.76,-0.32
221,4,-0.59,-0.36
221,5,-0.50,-0.33
221,6,-0.63,-0.30
221,7,-0.51,-0.27
221,8,-0.60,-0.37
221,9,-0.96,-0.47
221,10,-1.54,-0.69
221,11,-1.47,-0.73
221,12,-1.50,-0.85
221,13,0.03,0.17
221,14,-0.89,-0.43
221,15,-0.67,-0.45
221,16,-1.00,-0.41
221,17,-0.58,-0.00
221,18,-0.61,0.76
221,19,-0.91,-0.34
221,20,-0.87,-0.30
221,21,-1.07,-0.66
221,22,-1.16,-0.63
221,23,-1.25,-0.76
221,24,-1.05,-0.64
221,25,-0.55,-0.39
222,1,0,8.40
222,2,0,9.40
222,3,16.25,5.42
222,4,11.13,6.32
222,5,5.44,3.18
222,6,100.60,47.84
222,7,65.92,57.92
222,8,26.32,26.38
222,9,32.64,36.41
222,10,102.22,104.12
222,11,43.65,70.68
222,12,72.61,108.53
222,13,65.82,105.86
222,14,72.29,79.30
222,15,37.60,53.55
222,16,41.09,44.15
222,17,28.48,35.56
222,18,27.03,17.11
222,19,40.73,12.82
222,20,14.70,9.56
222,21,49.59,10.38
222,22,25.23,10.24
222,23,14.48,10.43
222,24,9.05,10.41
222,25,26.40,10.87
223,1,0,-0.15
223,2,0,-0.24
223,3,-0.36,-0.18
223,4,-0.58,-0.26
223,5,-0.54,-0.20
223,6,-0.58,-0.29
223,7,-0.66,-0.27
223,8,-0.88,-0.27
223,9,-0.97,-0.30
223,10,-0.67,-0.35
223,11,-0.15,-0.26
223,12,0.05,-0.18
223,13,0.01,-0.25
223,14,-0.08,-0.25
223,15,-0.53,-0.30
223,16,-0.70,-0.36
223,17,-0.65,-0.45
223,18,-0.51,-0.37
223,19,-0.25,0.03
223,20,0.14,0.17
223,21,-0.33,-0.20
223,22,-0.65,-0.38
223,23,-0.55,-0.30
223,24,-0.58,-0.36
223,25,-0.59,-0.32
224,1,0,-0.15
224,2,-0.45,-0.24
224,3,0.38,-0.05
224,4,-0.93,-0.26
224,5,-0.49,-0.18
224,6,-0.48,-0.26
224,7,-0.68,-0.25
224,8,-0.71,-0.27
224,9,-0.61,-0.29
224,10,-0.61,-0.35
224,11,-0.71,-0.35
224,12,-0.68,-0.36
224,13,-0.51,-0.27
224,14,-0.53,-0.32
224,15,-0.51,-0.19
224,16,-0.56,-0.24
224,17,-0.62,-0.32
224,18,-0.76,-0.43
224,19,-0.75,-0.51
224,20,-0.60,-0.32
224,21,-0.60,-0.29
224,22,-0.52,-0.32
224,23,-0.51,-0.31
224,24,-0.51,-0.26
224,25,-0.50,-0.40
225,1,-0.45,-0.39
225,2,-0.45,-0.43
225,3,-0.46,-0.33
225,4,-0.36,-0.22
225,5,-0.51,-0.23
225,6,-0.29,-0.22
225,7,-0.50,-0.24
225,8,-0.49,-0.25
225,9,-0.53,-0.23
225,10,-0.50,-0.25
225,11,-0.36,-0.22
225,12,-0.50,-0.24
225,13,-0.44,-0.25
225,14,-0.54,-0.27
225,15,-0.57,-0.30
225,16,-0.54,-0.37
225,17,-0.55,-0.42
225,18,-0.57,-0.47
225,19,-0.77,-0.49
225,20,-0.87,-0.53
225,21,-0.85,-0.52
225,22,-0.91,-0.58
225,23,-1.03,-0.56
225,24,-1.13,-0.61
225,25,-0.95,-0.55
226,1,0,0.33
226,2,11.43,1.01
226,3,-0.47,-0.24
226,4,-0.28,0.42
226,5,0.00,-0.16
226,6,-0.67,-0.22
226,7,-0.76,-0.44
226,8,-0.76,-0.51
226,9,-0.70,-0.46
226,10,2.77,1.18
226,11,-0.24,-0.11
226,12,0.58,-0.26
226,13,-0.00,-0.38
226,14,-0.63,-0.58
226,15,-0.76,-0.49
226,16,-0.81,-0.29
226,17,-0.81,-0.26
226,18,-0.67,-0.23
226,19,-0.71,-0.17
226,20,-0.78,-0.24
226,21,-0.71,-0.28
226,22,-0.92,-0.45
226,23,-0.93,-0.37
226,24,-0.83,-0.39
226,25,-0.94,-0.39
227,1,0,-0.29
227,2,-1.32,-0.35
227,3,-0.71,-0.45
227,4,0,-0.55
227,5,-0.40,-0.60
227,6,-0.50,-0.45
227,7,-0.83,-0.63
227,8,-0.56,-0.71
227,9,-1.34,-0.82
227,10,-1.05,-0.60
227,11,-1.27,-0.73
227,12,-0.58,-0.57
227,13,-0.70,-0.72
227,14,-0.73,-0.66
227,15,-0.82,-0.52
227,16,-0.80,-0.31
227,17,-0.83,-0.30
227,18,-0.92,-0.32
227,19,-0.53,-0.27
227,20,-1.56,-0.39
227,21,-1.53,-0.35
227,22,-1.11,-0.36
227,23,-1.40,-0.35
227,24,-1.04,-0.31
227,25,-1.83,-0.29
228,1,0,0
228,2,0,0
228,3,0,-0.46
228,4,0,-0.25
228,5,0,-0.33
228,6,0,0
228,7,-0.58,-0.34
228,8,-0.58,-0.37
228,9,-0.58,-0.24
228,10,0.58,-0.22
228,11,0.93,-0.06
228,12,-0.93,-0.84
228,13,-1.00,-0.58
228,14,-0.69,-0.43
228,15,-0.84,-0.26
228,16,-0.82,-0.19
228,17,-0.58,-0.21
228,18,-0.51,-0.29
228,19,-2.14,-0.42
228,20,-6.86,-0.71
228,21,0.08,-0.48
228,22,-1.14,-0.72
228,23,-1.41,-0.37
228,24,-0.82,-0.35
228,25,-0.99,-0.33
229,1,0,-0.29
229,2,0.50,-0.13
229,3,-0.93,-0.45
229,4,-0.55,-0.55
229,5,-0.78,-0.60
229,6,-0.52,-0.45
229,7,-0.85,-0.63
229,8,-0.72,-0.30
229,9,-0.66,-0.69
229,10,-1.45,-0.81
229,11,-0.37,-0.28
229,12,-0.94,-0.56
229,13,-0.92,-0.61
229,14,-0.95,-0.78
229,15,-0.86,-0.56
229,16,-0.88,-0.33
229,17,-0.96,-0.32
229,18,-1.00,-0.34
229,19,-0.76,-0.40
229,20,-0.91,-0.39
229,21,-0.76,-0.37
229,22,-1.02,-0.46
229,23,-1.07,-0.41
229,24,-1.20,-0.44
229,25,-1.19,-0.33
230,1,0,-0.21
230,2,0,-0.20
230,3,-0.46,-0.38
230,4,-0.89,-0.43
230,5,-0.44,-0.36
230,6,-0.60,-0.40
230,7,-0.85,-0.47
230,8,0.22,-0.34
230,9,-0.59,-0.45
230,10,-0.71,-0.49
230,11,0.01,-0.47
230,12,1.14,-0.30
230,13,0.09,-0.67
230,14,0.80,-0.48
230,15,-0.63,-0.63
230,16,-0.51,-0.60
230,17,-0.77,-0.56
230,18,-1.00,-0.76
230,19,-0.71,-0.70
230,20,-0.52,-0.66
230,21,-0.55,-0.65
230,22,-0.48,-0.62
230,23,-0.50,-0.59
230,24,-0.46,-0.54
230,25,-0.45,-0.53
231,1,-0.36,-0.70
231,2,0.06,-0.06
231,3,0.01,-0.45
231,4,0.30,-0.32
231,5,-0.15,-0.43
231,6,4.31,0.34
231,7,-0.10,-0.61
231,8,0.27,0.02
231,9,0.08,0.34
231,10,-0.06,0.53
231,11,0.13,0.97
231,12,-0.20,0.20
231,13,-0.38,-0.53
231,14,-0.16,0.01
231,15,-0.32,-0.09
231,16,-0.17,0.11
231,17,1.05,1.83
231,18,0.51,0.17
231,19,1.16,0.06
231,20,1.04,-0.18
231,21,0.57,-0.30
231,22,1.29,0.21
231,23,1.78,0.76
231,24,1.72,1.05
231,25,1.62,0.67
232,1,-0.38,-0.26
232,2,-0.45,-0.43
232,3,-0.76,-0.47
232,4,-0.44,-0.34
232,5,-0.42,-0.44
232,6,-0.38,-0.40
232,7,0.23,-0.14
232,8,2.15,0.41
232,9,0.06,0.07
232,10,0.39,0.02
232,11,-0.65,-0.50
232,12,-0.86,-0.66
232,13,-0.62,-0.57
232,14,-0.75,-0.62
232,15,-1.35,-0.72
232,16,-1.25,-0.85
232,17,-1.53,-0.88
232,18,-1.77,-0.82
232,19,-1.55,-0.72
232,20,-1.23,-0.72
232,21,-0.82,-0.64
232,22,-0.67,-0.56
232,23,-0.42,-0.38
232,24,-0.63,-0.45
232,25,-0.59,-0.44
233,1,0,0
233,2,0,-0.28
233,3,0,-0.28
233,4,0,0
233,5,0,0
233,6,0,0
233,7,0,0
233,8,0,0
233,9,0,1.07
233,10,0,14.73
233,11,2.00,0.19
233,12,10.91,1.39
233,13,5.05,6.63
233,14,0.84,-0.12
233,15,0.63,0.49
233,16,2.47,0.43
233,17,0.94,-0.45
233,18,8.53,-0.27
233,19,6.08,-0.15
233,20,7.91,3.01
233,21,-0.21,-0.37
233,22,2.12,-0.05
233,23,0.41,-0.26
233,24,0.90,-0.23
233,25,1.99,0.04
234,1,-0.45,-0.26
234,2,0.30,0.04
234,3,1.57,0.63
234,4,-0.59,-0.32
234,5,-0.47,-0.37
234,6,-0.62,-0.42
234,7,-0.62,-0.41
234,8,-0.38,-0.39
234,9,0.02,-0.41
234,10,-0.04,-0.32
234,11,-0.38,-0.38
234,12,-0.13,-0.20
234,13,0.29,-0.16
234,14,-0.48,-0.24
234,15,-0.42,-0.27
234,16,-0.62,-0.30
234,17,-0.95,-0.43
234,18,-0.36,-0.25
234,19,-0.44,-0.43
234,20,-0.53,-0.49
234,21,-0.67,-0.60
234,22,-0.91,-0.78
234,23,-1.24,-0.88
234,24,-0.78,-0.56
234,25,-0.76,-0.57
235,1,-0.56,-0.26
235,2,-0.94,0.01
235,3,2.60,1.07
235,4,5.34,3.33
235,5,0.63,1.19
235,6,6.57,0.01
235,7,2.77,-0.02
235,8,2.91,-0.26
235,9,0.33,-0.27
235,10,-0.62,-0.23
235,11,-0.69,-0.23
235,12,-0.36,-0.21
235,13,-0.44,-0.21
235,14,0.66,-0.20
235,15,1.63,-0.22
235,16,3.10,-0.21
235,17,3.43,-0.24
235,18,7.34,-0.14
235,19,9.36,0.10
235,20,11.80,0.36
235,21,7.84,0.29
235,22,6.64,0.61
235,23,7.88,0.92
235,24,7.34,1.14
235,25,8.21,1.59
236,1,0,-0.26
236,2,-0.40,-0.40
236,3,-0.16,-0.59
236,4,0.79,-0.07
236,5,-0.18,-0.39
236,6,-0.18,-0.16
236,7,0.04,-0.18
236,8,2.69,0.60
236,9,1.18,0.13
236,10,1.81,-0.08
236,11,-0.06,-0.19
236,12,0.23,-0.19
236,13,0.20,-0.19
236,14,0.83,-0.18
236,15,1.53,-0.17
236,16,1.22,-0.17
236,17,0.23,-0.23
236,18,-0.16,-0.35
236,19,-0.12,-0.43
236,20,0.39,-0.31
236,21,1.24,-0.06
236,22,2.36,0.37
236,23,1.67,0.53
236,24,1.94,0.73
236,25,2.36,1.00
237,1,-0.38,-0.19
237,2,-0.36,-0.17
237,3,-0.17,0.20
237,4,-0.43,-0.23
237,5,-0.46,-0.26
237,6,-0.38,-0.34
237,7,-0.51,-0.45
237,8,-0.90,-0.28
237,9,-0.36,-0.21
237,10,0.25,0.44
237,11,0.42,0.83
237,12,0.75,1.17
237,13,1.84,2.32
237,14,2.50,2.98
237,15,0.87,1.26
237,16,1.59,0.76
237,17,1.85,0.52
237,18,0.67,0.26
237,19,0.91,0.36
237,20,0.63,0.44
237,21,0.79,0.73
237,22,0.60,0.87
237,23,0.63,1.20
237,24,0.93,1.86
237,25,1.01,2.17
238,1,0,0
238,2,-0.71,0
238,3,0,0
238,4,-0.71,0
238,5,-0.71,0
238,6,-1.18,0
238,7,-0.72,0
238,8,-0.72,0
238,9,-0.71,0
238,10,-0.73,0
238,11,-0.76,0
238,12,-0.71,0
238,13,-0.69,8.00
238,14,-0.65,4.60
238,15,-0.67,0.89
238,16,-0.68,0.57
238,17,-0.71,0.03
238,18,-0.67,0.49
238,19,-0.67,0.77
238,20,-0.65,0.72
238,21,-0.62,1.26
238,22,-0.64,0.82
238,23,-0.58,1.95
238,24,-0.59,4.08
238,25,-0.64,2.87
239,1,0,-0.39
239,2,0,-0.43
239,3,-0.66,-0.33
239,4,-0.41,-0.28
239,5,-0.68,-0.25
239,6,-0.57,-0.25
239,7,-0.82,-0.24
239,8,0.08,-0.23
239,9,-0.11,-0.22
239,10,-0.14,-0.23
239,11,-0.31,-0.22
239,12,-0.11,-0.23
239,13,-0.25,-0.26
239,14,0.16,-0.26
239,15,-0.34,-0.31
239,16,-0.28,-0.37
239,17,2.42,-0.35
239,18,2.41,-0.36
239,19,3.44,-0.29
239,20,4.60,-0.23
239,21,5.16,-0.04
239,22,1.27,-0.24
239,23,0.94,-0.27
239,24,0.27,-0.28
239,25,-0.27,-0.38
240,1,0,-0.29
240,2,0,-0.41
240,3,0,-0.54
240,4,0,0
240,5,0,0
240,6,0,0
240,7,0,0
240,8,-1.00,-0.40
240,9,-1.77,-0.44
240,10,-2.47,-0.46
240,11,-5.71,-0.61
240,12,-3.41,-0.49
240,13,-1.84,-0.69
240,14,-0.59,-0.50
240,15,-0.41,-0.36
240,16,-0.67,-0.38
240,17,-0.96,-0.47
240,18,-0.30,-0.28
240,19,-0.23,-0.31
240,20,-2.16,-0.39
240,21,0.21,-0.34
240,22,0.08,-0.39
240,23,0.97,-0.22
240,24,4.16,-0.17
240,25,0.86,-0.55
241,1,-0.54,-0.29
241,2,-0.44,0.10
241,3,-0.35,0.39
241,4,-0.50,-0.55
241,5,0.75,-0.49
241,6,1.29,0.13
241,7,0.67,0.05
241,8,2.36,-0.17
241,9,1.89,0.61
241,10,-0.29,-0.31
241,11,0.19,0.54
241,12,-0.33,-0.00
241,13,-0.12,0.18
241,14,0.77,0.75
241,15,5.18,0.53
241,16,8.55,0.26
241,17,7.14,0.26
241,18,4.93,0.21
241,19,3.12,0.23
241,20,2.20,0.03
241,21,1.46,-0.10
241,22,2.45,0.26
241,23,0.51,-0.11
241,24,1.98,0.03
241,25,2.26,0.14
242,1,0,0
242,2,0,0
242,3,0,0
242,4,0,0
242,5,0,0
242,6,0,0
242,7,0,0
242,8,0,-1.00
242,9,0,-1.00
242,10,0,-1.00
242,11,0,0
242,12,0,-1.00
242,13,0,-0.56
242,14,0,-0.29
242,15,0,1.11
242,16,0,1.55
242,17,0,2.88
242,18,0,1.68
242,19,0,1.26
242,20,0,1.33
242,21,0,0.77
242,22,0,1.20
242,23,0,0.36
242,24,0,-0.21
242,25,0,0.03
243,1,-0.45,-0.15
243,2,-0.45,-0.24
243,3,0,-0.18
243,4,-0.70,-0.26
243,5,-0.45,-0.20
243,6,-0.52,-0.29
243,7,-0.46,-0.27
243,8,-0.54,-0.27
243,9,-0.48,-0.29
243,10,-0.54,-0.32
243,11,-0.58,-0.28
243,12,-0.46,-0.25
243,13,-0.71,-0.33
243,14,-1.08,-0.38
243,15,-0.75,-0.36
243,16,-0.61,-0.32
243,17,-0.60,-0.41
243,18,-0.63,-0.43
243,19,-0.64,-0.38
243,20,-0.46,-0.25
243,21,-0.29,-0.12
243,22,-0.13,-0.06
243,23,-0.24,-0.07
243,24,-0.39,-0.28
243,25,-0.30,-0.20
244,1,0,-0.39
244,2,0,-0.43
244,3,-0.58,-0.33
244,4,-0.58,-0.31
244,5,-0.60,-0.26
244,6,-1.01,-0.25
244,7,-0.62,-0.24
244,8,-0.66,-0.26
244,9,-0.64,-0.24
244,10,-0.68,-0.25
244,11,-0.71,-0.24
244,12,-0.81,-0.24
244,13,-0.87,-0.26
244,14,-0.77,-0.28
244,15,-0.84,-0.32
244,16,-0.83,-0.39
244,17,-0.74,-0.46
244,18,-0.80,-0.50
244,19,-0.76,-0.55
244,20,-0.79,-0.62
244,21,-0.71,-0.62
244,22,-0.77,-0.64
244,23,-0.76,-0.60
244,24,-0.72,-0.70
244,25,-0.76,-0.65
246,1,0,0
246,2,0,-0.32
246,3,0,-0.43
246,4,0,-0.23
246,5,0,-0.33
246,6,0,-0.44
246,7,0.00,-0.24
246,8,0.09,-0.40
246,9,-0.15,-0.40
246,10,-0.46,-0.40
246,11,0.00,0.23
246,12,2.78,0.63
246,13,-0.13,-0.16
246,14,0.43,0.87
246,15,0.02,0.63
246,16,-0.18,0.36
246,17,-0.56,-0.25
246,18,-0.60,-0.56
246,19,-0.66,-0.52
246,20,-0.60,-0.44
246,21,-1.47,-0.42
246,22,-3.84,-0.40
246,23,-2.64,-0.58
246,24,-1.05,-0.26
246,25,-1.45,-0.43
247,1,0,-0.29
247,2,-0.46,-0.41
247,3,0,-0.54
247,4,0,0
247,5,0,0
247,6,0,0
247,7,0,0
247,8,2.64,-0.36
247,9,-0.64,-0.44
247,10,-0.25,-0.47
247,11,-0.33,-0.57
247,12,0.44,-0.48
247,13,1.31,-0.15
247,14,1.82,-0.26
247,15,3.82,-0.10
247,16,6.50,0.00
247,17,4.37,-0.17
247,18,4.41,-0.14
247,19,3.00,-0.21
247,20,2.42,-0.19
247,21,3.61,-0.16
247,22,3.15,-0.23
247,23,2.52,-0.26
247,24,1.90,-0.30
247,25,1.90,-0.30
248,1,0,0
248,2,0,0
248,3,-0.55,-0.46
248,4,0,-0.25
248,5,-0.46,-0.33
248,6,0,0
248,7,0,-0.34
248,8,-0.45,-0.37
248,9,-0.48,-0.24
248,10,-0.52,-0.36
248,11,-0.50,-0.44
248,12,-0.27,-0.01
248,13,-0.32,-0.12
248,14,-1.08,-0.43
248,15,-0.50,-0.26
248,16,-0.45,-0.19
248,17,-0.50,-0.21
248,18,-0.29,0.07
248,19,-0.37,-0.20
248,20,-0.19,0.35
248,21,-0.39,-0.13
248,22,-0.27,0.24
248,23,-0.57,-0.36
248,24,-0.49,-0.34
248,25,-0.51,-0.33
249,1,0,-0.15
249,2,-0.82,-0.24
249,3,0,-0.18
249,4,-0.50,-0.26
249,5,0,-0.20
249,6,-0.50,-0.29
249,7,-0.57,-0.27
249,8,-0.99,-0.27
249,9,-0.80,-0.27
249,10,-0.98,-0.35
249,11,-0.49,-0.32
249,12,-0.78,-0.37
249,13,-0.75,-0.29
249,14,-0.96,-0.34
249,15,-1.39,-0.42
249,16,-0.94,-0.25
249,17,-1.08,-0.25
249,18,-0.90,-0.29
249,19,-0.71,-0.09
249,20,-0.89,-0.35
249,21,-0.92,-0.37
249,22,-0.74,-0.10
249,23,-0.86,-0.12
249,24,-0.80,-0.04
249,25,-0.94,-0.19
250,1,-0.45,-0.26
250,2,-0.44,-0.43
250,3,-0.71,-0.35
250,4,-0.45,-0.18
250,5,-0.67,-0.32
250,6,-0.47,-0.27
250,7,-0.75,-0.44
250,8,-0.44,-0.31
250,9,-0.47,-0.46
250,10,-0.45,-0.64
250,11,-0.49,-0.66
250,12,-0.70,-0.69
250,13,-0.82,-0.53
250,14,-0.89,-0.48
250,15,-0.68,-0.39
250,16,-0.79,-0.59
250,17,-0.72,-0.49
250,18,-0.79,-0.60
250,19,-0.77,-0.60
250,20,-0.79,-0.67
250,21,-0.83,-0.77
250,22,-0.87,-0.84
250,23,-0.88,-0.76
250,24,-0.71,-0.63
250,25,-0.71,-0.64
251,1,0,-0.29
251,2,4.50,0.10
251,3,-0.50,-0.45
251,4,-0.50,-0.55
251,5,-0.50,-0.60
251,6,0,-0.45
251,7,10.75,0.25
251,8,21.11,4.27
251,9,4.15,0.49
251,10,5.95,0.61
251,11,11.12,1.24
251,12,5.60,-0.16
251,13,0.66,-0.25
251,14,-0.15,-0.40
251,15,-0.28,-0.39
251,16,-0.39,-0.26
251,17,-0.21,-0.23
251,18,0.19,-0.21
251,19,0.39,-0.20
251,20,0.02,-0.13
251,21,0.03,-0.14
251,22,0.41,0.00
251,23,0.14,-0.06
251,24,0.29,0.05
251,25,0.39,-0.00
252,1,0,0
252,2,5.31,6.86
252,3,1.11,4.08
252,4,1.63,5.71
252,5,-0.28,1.42
252,6,-0.27,17.57
252,7,0.26,7.11
252,8,-0.25,3.81
252,9,-0.05,4.13
252,10,2.73,0.45
252,11,4.84,2.26
252,12,5.89,3.18
252,13,1.94,2.61
252,14,4.25,5.41
252,15,5.01,3.61
252,16,2.27,2.16
252,17,2.83,4.51
252,18,4.62,1.96
252,19,1.55,1.91
252,20,2.34,2.88
252,21,0.90,1.22
252,22,0.41,0.66
252,23,0.57,1.13
252,24,1.32,1.76
252,25,2.12,2.72
254,1,0,-0.19
254,2,0,-0.17
254,3,0,-0.30
254,4,-0.71,-0.23
254,5,0,-0.26
254,6,-0.70,-0.34
254,7,-0.47,-0.28
254,8,-1.04,-0.33
254,9,-0.59,-0.38
254,10,-2.14,-0.59
254,11,3.52,-0.25
254,12,-0.03,-0.47
254,13,-0.65,-0.66
254,14,-0.86,-0.84
254,15,-2.10,-0.69
254,16,-1.23,-0.45
254,17,-1.03,-0.44
254,18,-1.03,-0.46
254,19,-1.85,-0.45
254,20,-1.67,-0.56
254,21,-1.60,-0.71
254,22,-1.48,-0.86
254,23,-1.47,-1.00
254,24,-1.77,-0.92
254,25,-2.79,-0.86
255,1,0,0
255,2,0,0
255,3,0,-0.32
255,4,0,-0.36
255,5,-0.50,-0.33
255,6,2.00,0.13
255,7,1.75,-0.04
255,8,1.60,-0.19
255,9,-0.83,-0.24
255,10,-0.73,-0.69
255,11,-0.65,-0.78
255,12,-1.09,-0.85
255,13,-0.96,-0.88
255,14,-1.14,-0.78
255,15,0.57,0.86
255,16,-0.97,-0.53
255,17,-0.48,-0.57
255,18,-0.44,-0.34
255,19,-0.56,-0.46
255,20,0.30,0.53
255,21,-0.05,0.00
255,22,0.23,-0.16
255,23,2.57,0.23
255,24,0.03,-0.38
255,25,-0.16,-0.39
256,1,0,-0.21
256,2,-0.46,-0.20
256,3,-0.68,-0.38
